,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway
314,F1,02/04/16,Rennes,Reims,2.0,11.096774193548386,4.129032258064514,12,22,7,12.741935483870973,1.8709677419354835,0.0967741935483871,1.5161290322580638,10.903225806451614,4.129032258064514,8,9,14,13.741935483870964,2.0967741935483866,2.129032258064516,1.0967741935483866,1,2,-1,-1
315,F1,02/04/16,Toulouse,Caen,2.0,11.258064516129034,4.032258064516128,5,23,15,14.096774193548393,1.935483870967741,0.32258064516129026,1.0322580645161288,12.419354838709678,4.677419354838706,14,4,13,12.161290322580646,1.483870967741935,3.0645161290322585,1.0967741935483866,1,-1,1,-1
316,F1,02/04/16,Troyes,Angers,0.0,11.580645161290322,3.7096774193548367,2,22,21,11.161290322580642,1.774193548387096,0.29032258064516125,0.7096774193548385,10.741935483870966,3.677419354838709,11,9,11,13.516129032258064,1.7741935483870959,2.096774193548387,1.0967741935483872,-2,-3,1,-1
317,F1,03/04/16,Bastia,Marseille,2.0,8.516129032258062,2.774193548387096,11,17,13,13.774193548387098,2.0967741935483866,0.29032258064516125,0.9354838709677415,12.741935483870964,4.903225806451611,8,15,8,13.387096774193546,1.903225806451612,3.129032258064516,1.354838709677419,-1,2,-3,6
318,F1,03/04/16,Lorient,Lyon,0.0,11.032258064516126,4.193548387096773,9,22,10,12.580645161290322,1.8709677419354833,0.2258064516129032,1.354838709677419,14.838709677419354,5.193548387096771,14,7,10,13.548387096774194,1.7741935483870959,2.0,1.5806451612903225,0,-1,4,-1
319,F1,03/04/16,Nantes,Lille,0.0,11.06451612903226,3.4838709677419333,11,21,9,16.419354838709676,2.129032258064515,0.12903225806451613,0.9354838709677418,12.161290322580642,3.774193548387095,10,13,8,15.806451612903226,2.3548387096774186,3.0645161290322585,0.8387096774193545,3,-2,2,1
320,F1,08/04/16,Montpellier,Lyon,0.0,10.09375,3.625,10,16,15,12.625,1.84375,0.03125,1.1875,14.90625,5.25,15,7,10,13.5625,1.71875,2.0,1.625,-1,-1,3,1
321,F1,09/04/16,Angers,Ajaccio GFCO,1.0,10.9375,3.65625,12,23,11,13.53125,1.75,0.15625,1.09375,11.90625,3.375,7,12,13,14.875,2.3125,3.0625,0.96875,1,1,-1,-1
322,F1,09/04/16,Caen,Lorient,0.0,12.21875,4.5625,14,18,14,12.40625,1.46875,0.15625,1.0625,10.9375,4.125,9,12,11,12.40625,1.8125,3.125,1.34375,1,-2,-1,-1
323,F1,09/04/16,Guingamp,Paris SG,0.0,10.71875,3.65625,10,22,13,13.375,2.0,0.15625,1.21875,14.5,6.28125,25,5,2,10.625,1.25,1.0,2.53125,1,1,1,0
324,F1,09/04/16,Reims,Nantes,2.0,10.875,4.125,8,21,15,13.8125,2.03125,0.1875,1.09375,11.125,3.5625,11,11,10,16.28125,2.125,1.09375,0.90625,-1,-2,-1,-1
325,F1,09/04/16,St Etienne,Troyes,2.0,11.875,3.5625,14,20,12,15.5,1.84375,0.0625,1.1875,11.59375,3.8125,2,8,22,11.1875,1.75,2.21875,0.6875,1,1,-3,-3
326,F1,09/04/16,Toulouse,Bastia,2.0,11.125,3.9375,6,23,15,14.0625,1.90625,0.3125,1.0625,8.4375,2.71875,12,7,13,13.9375,2.125,5.125,0.96875,2,-1,1,0
327,F1,10/04/16,Lille,Monaco,2.0,12.125,3.875,11,20,8,15.65625,2.3125,0.15625,0.90625,11.0625,4.34375,14,13,5,14.09375,2.1875,0.0625,1.46875,2,2,-1,1
328,F1,10/04/16,Marseille,Bordeaux,1.0,12.5625,4.8125,8,25,9,13.59375,1.90625,0.25,1.34375,11.625,3.53125,10,12,10,12.96875,2.1875,5.0625,1.28125,-2,-1,0,1
329,F1,10/04/16,Nice,Rennes,2.0,10.40625,4.28125,14,18,10,11.875,1.84375,0.1875,1.46875,11.0625,4.15625,13,12,7,12.8125,1.84375,1.0625,1.5625,1,-1,2,2
330,F1,15/04/16,Lyon,Nice,1.0,14.87878787878788,5.33333333333333,16,20,10,13.424242424242426,1.7272727272727266,0.060606060606060615,1.636363636363636,10.45454545454545,4.393939393939392,15,8,10,11.727272727272727,1.7878787878787874,3.0909090909090913,1.5151515151515147,3,2,2,-1
331,F1,16/04/16,Ajaccio GFCO,Lille,0.0,11.606060606060606,3.303030303030301,7,24,13,15.212121212121213,2.393939393939393,0.15151515151515152,0.9393939393939391,12.0,3.878787878787877,12,13,8,15.545454545454547,2.272727272727272,3.0909090909090913,0.9999999999999998,-1,-1,3,2
332,F1,16/04/16,Bastia,St Etienne,0.0,8.303030303030301,2.666666666666666,12,18,14,14.000000000000002,2.06060606060606,0.303030303030303,0.9393939393939391,12.000000000000002,3.666666666666665,15,6,12,15.424242424242426,1.848484848484848,1.0303030303030305,1.1818181818181814,1,-1,2,1
333,F1,16/04/16,Bordeaux,Angers,0.0,11.545454545454545,3.515151515151514,10,23,10,12.909090909090908,2.1818181818181808,0.21212121212121213,1.2424242424242422,10.818181818181818,3.5757575757575752,12,10,11,13.393939393939394,1.7272727272727266,2.090909090909091,1.0606060606060606,0,1,1,1
334,F1,16/04/16,Lorient,Toulouse,1.0,11.12121212121212,4.212121212121211,10,23,11,12.333333333333332,1.757575757575757,0.21212121212121213,1.363636363636363,11.12121212121212,4.0303030303030285,7,11,15,14.060606060606064,1.8787878787878782,5.151515151515151,1.1515151515151514,-1,1,3,-1
335,F1,16/04/16,Paris SG,Caen,2.0,14.454545454545453,6.272727272727272,26,20,2,10.606060606060604,1.2121212121212117,0.030303030303030307,2.5151515151515147,12.393939393939393,4.545454545454543,14,4,15,12.333333333333332,1.454545454545454,3.060606060606061,1.06060606060606,1,1,-1,-1
336,F1,16/04/16,Troyes,Reims,2.0,11.515151515151516,3.727272727272725,2,23,23,11.21212121212121,1.757575757575757,0.2727272727272727,0.6666666666666665,10.848484848484848,4.121212121212118,9,9,15,13.696969696969695,2.03030303030303,2.121212121212121,1.1212121212121209,-3,-4,1,-1
337,F1,17/04/16,Monaco,Marseille,2.0,10.939393939393938,4.333333333333332,14,23,6,14.09090909090909,2.1818181818181808,0.09090909090909093,1.4545454545454541,12.393939393939393,4.787878787878786,8,16,9,13.575757575757574,1.909090909090908,4.121212121212121,1.3030303030303028,-1,-1,-2,-1
338,F1,17/04/16,Nantes,Montpellier,0.0,11.212121212121213,3.6060606060606046,11,22,11,16.21212121212121,2.1515151515151505,0.15151515151515152,0.9090909090909091,9.999999999999998,3.575757575757574,10,7,16,12.696969696969695,1.8181818181818168,1.0,1.1515151515151514,-1,-2,-2,-1
339,F1,17/04/16,Rennes,Guingamp,0.0,10.969696969696967,4.121212121212118,13,23,8,12.75757575757576,1.7878787878787874,0.09090909090909093,1.5151515151515145,10.636363636363637,3.6060606060606046,10,9,14,13.484848484848484,1.9696969696969688,2.090909090909091,1.1818181818181817,1,-1,-1,1
340,F1,22/04/16,Nice,Reims,2.0,10.323529411764708,4.323529411764706,15,19,10,11.970588235294118,1.7941176470588232,0.17647058823529413,1.4999999999999996,10.97058823529412,4.117647058823529,9,9,16,13.588235294117654,2.0588235294117645,2.117647058823529,1.1176470588235292,2,-1,1,-2
341,F1,23/04/16,Toulouse,Lyon,0.0,11.117647058823533,3.9705882352941178,7,24,15,14.088235294117654,1.8823529411764697,0.29411764705882354,1.1470588235294117,14.852941176470587,5.26470588235294,16,8,10,13.500000000000002,1.7352941176470589,2.0294117647058822,1.6176470588235292,3,-1,3,2
342,F1,24/04/16,Ajaccio GFCO,Bastia,2.0,11.647058823529413,3.3235294117647043,7,24,14,15.176470588235295,2.382352941176469,0.17647058823529413,0.9705882352941178,8.529411764705884,2.6470588235294112,12,7,15,13.911764705882351,2.0882352941176463,6.117647058823528,0.911764705882353,-2,-1,-1,-1
343,F1,24/04/16,Guingamp,Caen,1.0,10.676470588235297,3.7058823529411766,11,23,14,13.264705882352944,1.9705882352941169,0.14705882352941174,1.2352941176470589,12.47058823529412,4.64705882352941,14,4,16,12.20588235294118,1.411764705882352,3.0588235294117645,1.0294117647058822,-1,2,-1,-2
344,F1,24/04/16,Marseille,Nantes,1.0,12.235294117647054,4.705882352941176,8,27,10,13.588235294117649,1.852941176470588,0.23529411764705885,1.2941176470588227,11.147058823529413,3.4999999999999987,11,11,12,16.147058823529413,2.117647058823529,2.0882352941176467,0.8823529411764707,-2,-2,-2,-2
345,F1,24/04/16,Montpellier,Troyes,2.0,10.029411764705884,3.617647058823528,11,17,16,12.735294117647062,1.8235294117647047,0.029411764705882356,1.1764705882352942,11.794117647058822,3.9705882352941178,3,8,23,11.411764705882357,1.7647058823529405,2.2058823529411757,0.7058823529411765,-1,1,1,-1
346,F1,24/04/16,Rennes,Monaco,1.0,10.911764705882357,4.088235294117647,13,23,9,12.735294117647069,1.8235294117647052,0.08823529411764705,1.4705882352941175,11.029411764705882,4.323529411764706,15,13,6,14.147058823529415,2.147058823529411,1.0588235294117647,1.4705882352941173,-1,-1,1,-1
347,F1,24/04/16,St Etienne,Lorient,2.0,11.911764705882351,3.6764705882352935,16,21,12,15.441176470588234,1.852941176470588,0.05882352941176471,1.176470588235294,11.117647058823529,4.205882352941175,10,13,11,12.441176470588234,1.7352941176470582,3.117647058823529,1.3529411764705876,2,2,-1,1
348,F1,27/04/16,Lille,Angers,1.0,12.029411764705882,3.911764705882352,13,21,8,15.352941176470592,2.26470588235294,0.17647058823529413,1.0882352941176472,10.617647058823524,3.5882352941176463,13,10,11,13.44117647058824,1.735294117647058,3.0882352941176467,1.1176470588235292,3,3,1,2
349,F1,29/04/16,Paris SG,Rennes,2.0,14.676470588235295,6.382352941176472,27,20,2,10.617647058823527,1.176470588235294,0.029411764705882356,2.6176470588235285,10.914285714285716,4.057142857142858,13,13,9,12.714285714285722,1.7999999999999992,1.057142857142857,1.457142857142857,2,1,-1,-1
350,F1,30/04/16,Caen,Bastia,1.0,12.457142857142866,4.657142857142857,14,20,16,12.257142857142858,1.371428571428571,0.17142857142857146,1.0285714285714287,8.77142857142857,2.7714285714285705,12,7,16,13.885714285714286,2.085714285714285,6.114285714285713,0.9428571428571432,-1,-2,-1,-2
351,F1,30/04/16,Lorient,Lille,0.0,11.057142857142857,4.114285714285714,10,25,12,12.342857142857143,1.7142857142857135,0.2,1.3142857142857143,12.028571428571427,3.885714285714285,13,14,8,15.257142857142863,2.2285714285714278,3.0857142857142854,1.0571428571428574,0,-1,3,3
352,F1,30/04/16,Lyon,Ajaccio GFCO,2.0,14.742857142857144,5.199999999999998,17,22,10,13.62857142857143,1.7714285714285711,0.08571428571428573,1.657142857142857,11.542857142857144,3.3714285714285697,8,13,14,15.342857142857143,2.4285714285714284,3.0857142857142854,1.0285714285714287,3,3,1,0
353,F1,30/04/16,Monaco,Guingamp,2.0,11.000000000000002,4.371428571428571,15,24,6,14.28571428571429,2.1714285714285713,0.08571428571428573,1.4571428571428569,10.685714285714287,3.6571428571428575,11,10,14,13.2,1.9428571428571424,2.114285714285714,1.2285714285714284,1,-1,-1,2
354,F1,30/04/16,Nantes,Nice,2.0,11.028571428571427,3.4857142857142853,11,23,12,16.342857142857152,2.142857142857143,0.14285714285714285,0.8857142857142859,10.314285714285717,4.342857142857143,16,9,10,11.942857142857143,1.7714285714285711,3.0857142857142854,1.5142857142857138,-2,-2,3,-1
355,F1,30/04/16,Reims,Montpellier,0.0,10.942857142857143,4.114285714285714,9,23,17,13.600000000000005,2.085714285714286,0.17142857142857146,1.085714285714286,10.17142857142857,3.7142857142857135,12,7,16,12.571428571428571,1.7714285714285711,1.0285714285714285,1.2571428571428571,1,-3,1,1
356,F1,30/04/16,St Etienne,Toulouse,1.0,11.914285714285715,3.7142857142857135,17,21,12,15.4,1.857142857142857,0.057142857142857134,1.2,11.057142857142859,4.0,7,12,16,14.057142857142859,1.8857142857142848,5.1428571428571415,1.1714285714285717,3,2,-1,0
357,F1,30/04/16,Troyes,Bordeaux,0.0,11.942857142857148,4.057142857142858,3,24,24,11.257142857142858,1.7714285714285711,0.2571428571428571,0.7142857142857144,11.676470588235302,3.5294117647058822,10,13,11,12.941176470588234,2.1764705882352935,5.0588235294117645,1.2352941176470584,1,-2,-1,1
358,F1,01/05/16,Angers,Marseille,0.0,10.514285714285707,3.5999999999999988,13,26,11,13.571428571428573,1.7999999999999994,0.17142857142857146,1.0857142857142856,12.085714285714284,4.657142857142857,8,17,10,13.6,1.8285714285714283,4.142857142857142,1.2857142857142851,1,2,-2,-2
359,F1,07/05/16,Ajaccio GFCO,Paris SG,0.0,11.361111111111109,3.333333333333332,8,25,15,15.472222222222221,2.416666666666666,0.16666666666666669,1.027777777777778,15.028571428571428,6.542857142857144,28,5,2,10.485714285714286,1.1714285714285713,1.0,2.6571428571428557,1,-1,3,1
360,F1,07/05/16,Bastia,Angers,2.0,8.722222222222221,2.7499999999999987,12,20,16,13.861111111111107,2.1111111111111103,0.2777777777777778,0.9166666666666669,10.555555555555555,3.527777777777777,13,11,12,13.583333333333332,1.8055555555555551,3.083333333333333,1.0555555555555558,-1,-2,-1,2
361,F1,07/05/16,Bordeaux,Lorient,2.0,11.714285714285715,3.685714285714286,11,24,11,12.82857142857143,2.1428571428571423,0.2,1.3142857142857143,11.111111111111107,4.083333333333332,10,13,13,12.361111111111114,1.6944444444444442,3.1111111111111107,1.2777777777777777,-1,2,-1,-1
362,F1,07/05/16,Lille,Guingamp,1.0,12.083333333333332,3.916666666666666,14,23,8,15.222222222222225,2.2222222222222205,0.16666666666666669,1.0555555555555556,10.611111111111107,3.666666666666667,11,10,15,13.249999999999995,1.9166666666666656,2.1111111111111107,1.25,3,4,0,-1
363,F1,07/05/16,Lyon,Monaco,2.0,14.499999999999995,5.111111111111111,18,22,10,13.555555555555555,1.7499999999999998,0.08333333333333333,1.6666666666666663,11.138888888888893,4.472222222222221,16,14,6,14.277777777777779,2.166666666666666,1.0555555555555556,1.4999999999999996,4,3,2,-1
364,F1,07/05/16,Marseille,Reims,2.0,12.083333333333336,4.6388888888888875,9,29,10,13.583333333333336,1.8888888888888888,0.2500000000000001,1.2777777777777772,11.055555555555555,4.1944444444444455,9,9,18,13.55555555555556,2.083333333333333,2.1111111111111107,1.1111111111111112,0,1,-1,-2
365,F1,07/05/16,Montpellier,Rennes,2.0,10.166666666666668,3.75,13,18,16,12.555555555555555,1.7499999999999991,0.05555555555555555,1.3055555555555556,10.861111111111109,4.000000000000001,13,13,10,12.583333333333336,1.7777777777777768,1.0555555555555554,1.4166666666666663,1,2,-1,-2
366,F1,07/05/16,Nantes,Caen,0.0,11.222222222222221,3.5,12,23,12,16.13888888888889,2.1111111111111107,0.1388888888888889,0.8888888888888891,12.500000000000002,4.666666666666667,14,6,16,12.166666666666664,1.3611111111111105,4.055555555555555,1.0000000000000002,1,0,-1,-2
367,F1,07/05/16,Nice,St Etienne,2.0,10.16666666666667,4.277777777777779,16,20,11,11.944444444444445,1.7499999999999991,0.16666666666666669,1.472222222222222,11.833333333333336,3.611111111111111,17,7,12,15.55555555555556,1.8611111111111107,1.0555555555555554,1.1666666666666667,3,-2,3,2
368,F1,07/05/16,Toulouse,Troyes,2.0,11.000000000000002,4.083333333333334,7,25,16,14.138888888888884,1.8888888888888884,0.27777777777777785,1.138888888888889,12.111111111111114,4.138888888888889,3,8,25,11.25,1.8333333333333328,2.194444444444444,0.7500000000000001,-1,0,-1,-1
369,F1,11/05/16,Bordeaux,Paris SG,1.0,11.694444444444445,3.7777777777777786,12,24,11,12.916666666666668,2.083333333333333,0.19444444444444448,1.3611111111111107,14.861111111111109,6.527777777777778,29,5,2,10.5,1.1666666666666663,1.0,2.694444444444444,1,1,3,2
370,F1,14/05/16,Angers,Toulouse,0.0,10.567567567567568,3.486486486486485,13,27,13,13.621621621621625,1.7837837837837835,0.16216216216216214,1.027027027027027,11.08108108108108,4.0810810810810825,8,13,16,14.027027027027025,1.891891891891892,5.135135135135135,1.1351351351351349,-1,-1,1,0
371,F1,14/05/16,Caen,Bordeaux,2.0,12.405405405405405,4.621621621621621,15,22,16,12.108108108108105,1.3783783783783778,0.16216216216216214,1.0270270270270268,11.594594594594591,3.7567567567567575,12,14,11,12.864864864864867,2.0540540540540544,5.0540540540540535,1.3513513513513509,0,1,1,1
372,F1,14/05/16,Guingamp,Nice,0.0,10.378378378378377,3.5675675675675675,11,26,15,13.48648648648648,1.9729729729729728,0.16216216216216214,1.216216216216217,10.18918918918919,4.27027027027027,17,9,11,11.918918918918918,1.7567567567567566,3.0810810810810816,1.486486486486486,0,-1,4,-2
373,F1,14/05/16,Lorient,Ajaccio GFCO,2.0,11.08108108108108,4.027027027027026,10,26,14,12.270270270270276,1.6756756756756754,0.1891891891891892,1.2432432432432432,11.243243243243246,3.2702702702702706,8,13,16,15.297297297297302,2.3783783783783785,3.081081081081081,0.9999999999999998,-1,-2,-1,-1
374,F1,14/05/16,Monaco,Montpellier,2.0,11.135135135135135,4.378378378378376,16,25,7,14.297297297297296,2.1891891891891886,0.10810810810810813,1.486486486486486,10.35135135135135,3.7837837837837838,14,7,16,12.45945945945946,1.7027027027027024,1.027027027027027,1.3243243243243246,2,-2,2,2
375,F1,14/05/16,Paris SG,Nantes,2.0,14.702702702702705,6.405405405405406,29,22,2,10.405405405405405,1.189189189189189,0.027027027027027032,2.6486486486486487,11.324324324324325,3.540540540540541,12,12,13,15.94594594594595,2.1081081081081074,2.0810810810810807,0.8918918918918919,3,2,-1,0
376,F1,14/05/16,Reims,Lyon,2.0,11.13513513513514,4.135135135135135,9,24,19,13.432432432432432,2.054054054054053,0.16216216216216214,1.0810810810810811,14.729729729729732,5.378378378378379,19,8,10,13.432432432432432,1.7027027027027024,2.0270270270270268,1.7837837837837838,-1,-3,5,3
377,F1,14/05/16,Rennes,Bastia,0.0,10.837837837837837,3.9459459459459456,13,26,11,12.378378378378383,1.7297297297297292,0.08108108108108109,1.3783783783783785,8.729729729729732,2.8378378378378377,13,8,16,13.91891891891892,2.0810810810810816,6.108108108108108,0.9189189189189187,-1,-3,1,-1
378,F1,14/05/16,St Etienne,Lille,0.0,11.567567567567572,3.540540540540542,17,23,13,15.513513513513516,1.891891891891892,0.13513513513513514,1.1351351351351346,12.513513513513512,3.9999999999999987,14,15,8,15.216216216216214,2.189189189189189,3.0810810810810816,1.027027027027027,1,-1,3,4
379,F1,14/05/16,Troyes,Marseille,1.0,11.864864864864867,4.0540540540540535,3,25,26,11.513513513513512,1.864864864864864,0.2432432432432433,0.7297297297297297,12.324324324324325,4.729729729729731,10,17,10,13.621621621621625,1.8918918918918912,4.135135135135136,1.2702702702702695,-1,-2,1,1
