,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
114,F1,03/11/2018,Nice,Amiens,2.0,12.727272727272728,2.636363636363636,4,2,5,12.454545454545455,2.3636363636363633,0.09090909090909091,0.7272727272727273,10.272727272727273,3.3636363636363633,3,1,7,14.0,1.2727272727272727,1.0,1.0909090909090908
115,F1,03/11/2018,Reims,Monaco,2.0,9.363636363636363,2.6363636363636367,3,5,3,13.636363636363637,1.5454545454545454,0.09090909090909091,0.6363636363636365,11.818181818181817,3.727272727272727,1,4,6,13.454545454545453,1.7272727272727273,1.0909090909090908,1.090909090909091
116,F1,03/11/2018,Strasbourg,Toulouse,1.0,10.18181818181818,4.363636363636363,4,4,3,12.909090909090908,1.7272727272727273,0.0,1.7272727272727273,10.090909090909092,3.3636363636363633,3,4,4,14.636363636363637,1.8181818181818181,2.0,0.9090909090909092
117,F1,04/11/2018,Montpellier,Marseille,2.0,13.545454545454545,4.636363636363637,6,4,1,13.999999999999998,2.0,0.18181818181818182,1.5454545454545454,12.818181818181817,4.454545454545454,6,1,4,11.454545454545455,1.9090909090909092,1.0909090909090908,2.0000000000000004
118,F1,04/11/2018,Nantes,Guingamp,2.0,13.363636363636363,4.090909090909091,3,3,5,12.272727272727272,2.1818181818181817,0.09090909090909091,1.2727272727272727,11.090909090909092,3.454545454545454,1,4,6,11.363636363636363,1.2727272727272725,1.0909090909090908,0.6363636363636365
119,F1,04/11/2018,St Etienne,Angers,2.0,12.636363636363637,4.181818181818182,4,5,2,11.09090909090909,1.6363636363636362,0.09090909090909091,1.1818181818181817,13.181818181818182,4.454545454545453,3,3,5,11.636363636363637,1.3636363636363635,0.18181818181818182,1.1818181818181817
120,F1,09/11/2018,Lille,Strasbourg,1.0,12.916666666666666,5.166666666666667,8,1,3,13.0,1.6666666666666667,0.08333333333333333,1.7499999999999998,10.833333333333332,4.166666666666666,4,5,3,12.5,1.7500000000000002,0.0,1.6666666666666665
121,F1,10/11/2018,Angers,Montpellier,2.0,12.916666666666666,4.583333333333334,3,3,6,11.500000000000002,1.3333333333333333,0.16666666666666666,1.3333333333333333,13.583333333333332,4.75,7,4,1,13.833333333333334,1.8333333333333335,2.0,1.6666666666666667
122,F1,10/11/2018,Guingamp,Lyon,0.0,10.500000000000002,3.1666666666666665,1,4,7,11.5,1.3333333333333333,0.16666666666666666,0.5833333333333333,16.583333333333332,6.000000000000001,6,3,3,11.500000000000002,1.6666666666666665,2.0,1.5833333333333333
123,F1,10/11/2018,Nimes,Nice,0.0,13.0,4.416666666666666,3,5,4,12.666666666666666,1.7499999999999998,0.16666666666666666,1.4999999999999998,12.25,2.75,5,2,5,12.083333333333332,2.2500000000000004,0.08333333333333333,0.7500000000000001
124,F1,10/11/2018,St Etienne,Reims,2.0,13.083333333333334,4.583333333333332,5,5,2,10.833333333333334,1.583333333333333,0.08333333333333333,1.4166666666666665,9.25,2.75,4,5,3,13.5,1.4166666666666667,1.0833333333333333,0.6666666666666666
