,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,HATT,HMIL,HDEF,AATT,AMIL,ADEF,HB,AB,HomeTeamStreak_AtHome,HomeTeamStreak_AtAway,AwayTeamStreak_AtHome,AwayTeamStreak_AtAway,Home attendance,Away attendance
189,F1,20/12/17,Toulouse,Lyon,0.0,10.666666666666668,3.1111111111111103,5,4,9,16.777777777777782,2.722222222222221,0.05555555555555555,0.9444444444444446,13.833333333333332,5.666666666666668,11,5,2,13.444444444444445,1.8888888888888893,1.0555555555555556,2.4444444444444438,73,74,74,80,78,77,34,240,1,-2,1,2,16929,24477
190,F1,12/01/18,Strasbourg,Guingamp,0.0,11.315789473684212,3.842105263157895,6,6,7,13.26315789473684,1.8421052631578945,0.15789473684210525,1.263157894736842,12.05263157894737,4.157894736842104,7,5,7,12.789473684210524,1.8421052631578945,1.0526315789473684,1.1052631578947367,70,73,71,78,74,73,30,26,1,-1,2,1,24064,22165
191,F1,13/01/18,Caen,Lille,0.0,12.842105263157894,2.894736842105264,7,3,9,13.789473684210524,1.4736842105263157,0.05263157894736842,0.631578947368421,11.052631578947368,3.5789473684210527,5,4,10,14.157894736842106,2.1052631578947367,2.1052631578947367,0.8947368421052628,73,73,73,71,74,72,32,90,-1,-2,1,-2,17187,21878
192,F1,13/01/18,Dijon,Metz,1.0,12.473684210526311,4.473684210526316,7,3,9,13.210526315789473,2.052631578947368,0.15789473684210525,1.473684210526316,11.73684210526316,4.2631578947368425,3,2,14,13.842105263157894,2.1578947368421053,2.1052631578947367,0.6842105263157894,72,73,70,69,73,72,32,33,5,-4,1,1,12228,22504
193,F1,13/01/18,Montpellier,Monaco,1.0,11.789473684210524,3.5263157894736836,6,8,5,11.947368421052632,2.2631578947368425,0.05263157894736842,0.8947368421052629,13.94736842105263,5.052631578947368,13,2,4,14.210526315789476,1.8947368421052635,0.0,2.4210526315789465,73,74,74,80,81,78,43,180,-1,1,3,1,13458,23813
194,F1,13/01/18,Nice,Amiens,2.0,11.947368421052632,4.947368421052632,8,3,8,12.052631578947372,2.3157894736842106,0.15789473684210525,1.2631578947368416,9.578947368421053,2.6842105263157894,6,3,10,12.842105263157894,2.421052631578948,2.0,0.8421052631578947,78,77,76,75,73,72,45,25,2,2,-2,-2,22876,22086
195,F1,13/01/18,Rennes,Marseille,0.0,12.31578947368421,3.578947368421052,7,4,8,13.578947368421053,2.1052631578947367,0.21052631578947367,1.2631578947368418,16.421052631578945,5.736842105263159,11,5,3,13.73684210526316,2.3157894736842106,1.0526315789473684,2.0,76,74,74,78,79,77,50,170,-1,-1,2,-1,23111,26919
196,F1,13/01/18,Troyes,Bordeaux,0.0,9.684210526315793,3.3157894736842106,6,3,10,13.63157894736842,2.210526315789473,0.2631578947368421,1.0526315789473684,12.68421052631579,3.8947368421052633,5,5,9,14.999999999999998,2.3684210526315788,0.0,1.1578947368421053,73,70,68,76,75,76,26,70,1,-2,-2,-2,11723,22009
197,F1,14/01/18,Lyon,Angers,1.0,13.842105263157892,5.894736842105262,12,5,2,13.31578947368421,1.8947368421052628,0.10526315789473684,2.421052631578947,11.842105263157894,4.105263157894736,3,9,7,14.210526315789473,2.3157894736842097,1.0,1.1052631578947367,80,78,77,75,73,73,240,28,1,3,1,-2,46005,21306
198,F1,14/01/18,Nantes,Paris SG,0.0,12.26315789473684,3.736842105263158,10,3,6,12.947368421052632,1.8421052631578947,0.15789473684210525,0.9473684210526312,17.578947368421055,7.000000000000001,16,2,1,11.26315789473684,1.947368421052632,2.052631578947368,3.052631578947368,74,72,76,86,82,82,45,540,1,1,2,1,24559,29502
199,F1,14/01/18,St Etienne,Toulouse,2.0,10.578947368421053,3.68421052631579,5,5,9,14.578947368421053,2.3157894736842097,0.3684210526315789,0.9473684210526314,11.000000000000002,3.210526315789473,5,4,10,16.736842105263154,2.7368421052631584,0.05263157894736842,0.9473684210526314,75,75,76,73,74,74,68,34,-3,-4,-1,-1,28142,21412
200,F1,16/01/18,Bordeaux,Caen,0.0,12.55,3.9,6,5,9,14.9,2.25,0.0,1.15,12.95,3.1,7,3,10,13.85,1.5500000000000005,0.1,0.6,76,75,76,73,73,73,70,32,-1,1,-2,-2,26048,20701
201,F1,16/01/18,Marseille,Strasbourg,2.0,16.5,5.7,12,5,3,13.95,2.3,0.1,2.05,11.45,3.8,6,6,8,13.3,1.8000000000000005,2.05,1.2,78,79,77,70,73,71,170,30,1,1,-1,-1,47314,20496
202,F1,16/01/18,Monaco,Nice,1.0,13.9,5.1,13,3,4,14.0,1.85,0.0,2.3000000000000007,12.35,5.050000000000002,9,3,8,11.95,2.25,1.1,1.2500000000000002,80,81,78,78,77,76,180,45,3,1,3,2,9243,22201
203,F1,17/01/18,Amiens,Montpellier,1.0,9.55,2.7,6,3,11,12.85,2.3,0.1,0.7999999999999999,12.0,3.55,6,9,5,12.1,2.4,0.05,0.8500000000000001,75,73,72,73,74,74,25,43,-2,-3,-1,1,9489,20958
204,F1,17/01/18,Angers,Troyes,2.0,11.7,4.0,3,10,7,14.4,2.4,0.1,1.1,9.6,3.2999999999999994,6,3,11,13.7,2.3000000000000003,1.2000000000000002,1.0,75,73,73,73,70,68,28,26,1,-2,-1,-1,11065,21602
205,F1,17/01/18,Guingamp,Lyon,0.0,11.95,4.199999999999998,8,5,7,12.85,1.8500000000000003,0.1,1.1500000000000004,14.1,5.95,12,6,2,13.200000000000005,1.9000000000000004,1.05,2.35,78,74,73,80,78,77,26,240,2,2,1,3,14502,24477
206,F1,17/01/18,Lille,Rennes,0.0,11.099999999999998,3.65,6,4,10,13.999999999999998,2.150000000000001,0.25,0.9000000000000002,12.35,3.5500000000000007,7,4,9,13.300000000000002,2.05,3.05,1.2000000000000004,71,74,72,76,74,74,90,50,0,1,-2,-1,33200,21642
207,F1,17/01/18,Metz,St Etienne,2.0,11.75,4.35,3,3,14,13.9,2.1500000000000004,0.2,0.7000000000000001,10.600000000000003,3.75,6,5,9,14.55,2.25,3.2,1.0,69,73,72,75,75,76,33,68,1,1,1,-1,14844,22820
208,F1,17/01/18,Paris SG,Dijon,2.0,17.7,6.799999999999999,17,2,1,11.25,1.95,0.15000000000000002,2.95,12.450000000000005,4.6,7,4,9,13.05,2.05,2.1,1.45,86,82,82,72,73,70,540,32,2,2,5,-4,46930,21658
209,F1,17/01/18,Toulouse,Nantes,1.0,11.4,3.45,5,4,11,17.000000000000007,2.75,0.05,0.9000000000000002,12.3,3.7,10,3,7,13.15,1.9,2.1,0.9000000000000002,73,74,74,74,72,76,34,45,-1,-2,-1,1,16929,22181
210,F1,19/01/18,Caen,Marseille,0.0,12.809523809523807,3.095238095238095,8,3,10,13.76190476190476,1.7142857142857144,0.09523809523809523,0.6666666666666666,16.42857142857143,5.761904761904763,13,5,3,13.571428571428573,2.2857142857142856,1.0476190476190477,2.0476190476190474,73,73,73,78,79,77,32,170,-1,1,2,1,17187,26919
211,F1,20/01/18,Amiens,Guingamp,2.0,9.714285714285714,2.714285714285714,6,4,11,12.714285714285715,2.2857142857142856,0.09523809523809523,0.8095238095238095,11.761904761904766,4.142857142857142,8,5,8,13.190476190476186,1.8571428571428568,1.0476190476190477,1.0952380952380951,75,73,72,78,74,73,25,26,-2,-3,-1,1,9489,22165
212,F1,20/01/18,Montpellier,Toulouse,2.0,12.190476190476193,3.6190476190476177,6,10,5,11.809523809523812,2.333333333333333,0.047619047619047616,0.8571428571428572,11.571428571428573,3.428571428571428,5,5,11,17.000000000000004,2.714285714285714,0.047619047619047616,0.9047619047619048,73,74,74,73,74,74,43,34,-1,1,-1,-2,13458,21412
213,F1,20/01/18,Nantes,Bordeaux,0.0,12.23809523809524,3.6190476190476177,10,4,7,13.285714285714288,2.0,0.19047619047619047,0.9047619047619052,12.571428571428573,3.952380952380952,6,5,10,14.809523809523807,2.2857142857142856,0.047619047619047616,1.0952380952380951,74,72,76,76,75,76,45,70,-1,1,-2,1,24559,22009
214,F1,20/01/18,Rennes,Angers,2.0,12.809523809523807,3.952380952380953,8,4,9,12.857142857142858,1.9523809523809523,0.19047619047619047,1.238095238095238,11.714285714285715,4.047619047619048,4,10,7,14.428571428571427,2.2857142857142856,2.0,1.1904761904761905,76,74,74,75,73,73,50,28,-1,1,2,-2,23111,21306
215,F1,20/01/18,Strasbourg,Dijon,2.0,11.095238095238097,3.7142857142857135,6,6,9,13.38095238095238,1.8571428571428568,0.14285714285714285,1.1428571428571428,12.142857142857144,4.428571428571427,7,4,10,13.190476190476188,2.0,2.095238095238095,1.3809523809523807,70,73,71,72,73,70,30,32,-1,-2,5,-5,24064,21658
216,F1,20/01/18,Troyes,Lille,2.0,9.523809523809524,3.2380952380952377,6,3,12,13.857142857142856,2.4285714285714284,0.2380952380952381,1.0,11.095238095238097,3.6190476190476177,6,4,11,14.047619047619044,2.095238095238095,3.095238095238096,0.9047619047619048,73,70,68,71,74,72,26,90,-1,-2,-1,1,11723,21878
217,F1,21/01/18,Lyon,Paris SG,2.0,14.428571428571427,6.285714285714287,13,6,2,13.333333333333332,1.904761904761905,0.09523809523809523,2.333333333333333,17.95238095238095,7.142857142857142,18,2,1,11.095238095238097,1.8571428571428568,2.0476190476190474,3.19047619047619,80,78,77,86,82,82,240,540,1,4,3,2,46005,29502
218,F1,21/01/18,Monaco,Metz,2.0,13.523809523809526,5.0,13,4,4,13.809523809523807,1.9523809523809519,0.0,2.2857142857142865,12.095238095238097,4.714285714285714,4,3,14,13.904761904761903,2.095238095238095,2.095238095238096,0.8095238095238095,80,81,78,69,73,72,180,33,3,1,2,1,9243,22504
219,F1,21/01/18,Nice,St Etienne,2.0,12.190476190476193,5.047619047619048,9,4,8,11.952380952380953,2.333333333333333,0.14285714285714285,1.2857142857142858,10.428571428571429,3.761904761904762,6,5,10,14.38095238095238,2.333333333333333,4.190476190476192,0.9523809523809524,78,77,76,75,75,76,45,68,3,2,1,-2,22876,22820
220,F1,26/01/18,Dijon,Rennes,2.0,12.136363636363635,4.454545454545455,7,4,11,13.59090909090909,1.9545454545454541,0.18181818181818185,1.4090909090909087,12.636363636363635,3.8636363636363615,9,4,9,12.863636363636365,2.0,3.0454545454545454,1.227272727272727,72,73,70,76,74,74,32,50,5,-6,1,1,12228,21642
221,F1,27/01/18,Angers,Amiens,2.0,11.590909090909088,3.999999999999999,4,10,8,14.545454545454545,2.4090909090909083,0.13636363636363635,1.1363636363636362,9.863636363636363,2.8636363636363638,7,4,11,12.545454545454545,2.1818181818181817,2.0,0.9090909090909092,75,73,73,75,73,72,28,25,2,-3,1,-1,11065,22086
222,F1,27/01/18,Guingamp,Nantes,0.0,11.5,4.0,8,5,9,13.09090909090909,1.8636363636363629,0.09090909090909093,1.0909090909090908,12.31818181818182,3.6363636363636362,10,4,8,13.545454545454545,1.9545454545454544,2.090909090909091,0.8636363636363633,78,74,73,74,72,76,26,45,-1,-1,-2,1,14502,22181
223,F1,27/01/18,Metz,Nice,2.0,11.681818181818185,4.590909090909091,4,3,15,13.954545454545455,2.045454545454545,0.2272727272727273,0.8181818181818181,11.954545454545453,4.909090909090909,10,4,8,12.090909090909092,2.363636363636364,1.0909090909090908,1.2727272727272725,69,73,72,78,77,76,33,45,2,-1,4,2,14844,22201
224,F1,27/01/18,Paris SG,Montpellier,2.0,17.63636363636364,6.954545454545456,18,2,2,11.09090909090909,1.9090909090909087,0.18181818181818185,3.0909090909090904,12.636363636363635,3.6818181818181808,7,10,5,12.090909090909092,2.272727272727272,0.045454545454545456,0.9090909090909092,86,82,82,73,74,74,540,43,1,-1,1,1,46930,20958
225,F1,27/01/18,St Etienne,Caen,2.0,10.363636363636363,3.68181818181818,6,5,11,14.772727272727273,2.272727272727272,0.3636363636363637,0.9090909090909092,12.454545454545453,3.045454545454545,8,3,11,13.954545454545455,1.7272727272727268,0.09090909090909093,0.6363636363636364,75,75,76,73,73,73,68,32,1,-3,-2,1,28142,20701
226,F1,27/01/18,Toulouse,Troyes,2.0,11.454545454545453,3.4090909090909083,5,5,12,16.818181818181813,2.772727272727272,0.09090909090909093,0.9090909090909088,9.409090909090908,3.1818181818181808,7,3,12,13.81818181818182,2.318181818181817,1.1818181818181817,1.0,73,74,74,73,70,68,34,26,-1,-3,1,-1,16929,21602
227,F1,28/01/18,Bordeaux,Lyon,2.0,12.40909090909091,3.9090909090909074,7,5,10,14.636363636363635,2.272727272727272,0.045454545454545456,1.0909090909090908,14.272727272727273,6.2727272727272725,14,6,2,13.454545454545453,1.9090909090909085,1.0454545454545454,2.318181818181817,76,75,76,80,78,77,70,240,-2,2,2,4,26048,24477
228,F1,28/01/18,Lille,Strasbourg,2.0,10.999999999999995,3.4999999999999987,6,4,12,13.863636363636365,2.0909090909090904,0.2272727272727273,0.8636363636363634,11.318181818181815,3.954545454545453,7,6,9,13.545454545454547,1.8181818181818181,2.0454545454545454,1.227272727272727,71,74,72,70,73,71,90,30,-1,-1,1,-1,33200,20496
229,F1,28/01/18,Marseille,Monaco,1.0,16.227272727272727,5.681818181818183,14,5,3,13.636363636363635,2.318181818181817,0.09090909090909093,2.045454545454545,13.5,5.045454545454545,14,4,4,13.681818181818185,1.9090909090909087,0.0,2.3181818181818183,78,79,77,80,81,78,170,180,2,2,4,1,47314,23813
230,F1,02/02/18,Marseille,Metz,2.0,16.26086956521739,5.695652173913045,14,6,3,13.913043478260867,2.347826086956521,0.08695652173913042,2.043478260869565,11.826086956521738,4.608695652173913,5,3,15,14.47826086956522,2.130434782608695,3.0869565217391304,0.8695652173913044,78,79,77,69,73,72,170,33,2,2,3,-1,47314,22504
231,F1,03/02/18,Amiens,St Etienne,0.0,9.565217391304348,2.739130434782609,7,4,12,12.82608695652174,2.217391304347826,0.08695652173913042,0.8695652173913043,10.434782608695652,3.695652173913044,7,5,11,14.652173913043475,2.2608695652173907,4.173913043478262,0.9565217391304346,75,73,72,75,75,76,25,68,1,-2,2,-3,9489,22820
232,F1,03/02/18,Lille,Paris SG,0.0,10.869565217391308,3.5652173913043486,7,4,12,13.478260869565215,2.0434782608695645,0.21739130434782608,0.9130434782608694,17.347826086956523,6.956521739130436,19,2,2,11.304347826086955,1.869565217391304,3.0434782608695654,3.130434782608696,71,74,72,86,82,82,90,540,1,-1,2,-1,33200,29502
233,F1,03/02/18,Montpellier,Angers,2.0,12.782608695652176,3.6521739130434776,7,10,6,12.043478260869565,2.260869565217392,0.043478260869565216,0.8695652173913042,11.782608695652176,4.130434782608695,5,10,8,14.52173913043478,2.347826086956521,3.0,1.1304347826086951,73,74,74,75,73,73,43,28,1,-1,3,-3,13458,21306
234,F1,03/02/18,Nice,Toulouse,0.0,12.0,4.913043478260869,10,4,9,12.391304347826088,2.4782608695652177,0.17391304347826084,1.2608695652173911,11.82608695652174,3.565217391304348,6,5,12,16.565217391304348,2.6956521739130435,1.0434782608695652,0.9130434782608692,78,77,76,73,74,74,45,34,3,-1,1,-2,22876,21412
235,F1,03/02/18,Strasbourg,Bordeaux,0.0,11.30434782608696,3.8695652173913038,7,6,10,13.434782608695652,1.7826086956521734,0.13043478260869565,1.217391304347826,12.260869565217394,3.9130434782608696,8,5,10,14.739130434782608,2.3043478260869565,0.08695652173913042,1.1739130434782608,70,73,71,76,75,76,30,70,1,-2,1,1,24064,22009
236,F1,04/02/18,Caen,Nantes,2.0,12.52173913043478,3.0434782608695654,8,3,12,14.086956521739133,1.6956521739130432,0.08695652173913042,0.652173913043478,12.347826086956525,3.695652173913044,11,4,8,13.695652173913047,2.0,2.086956521739131,0.9565217391304346,73,73,73,74,72,76,32,45,-1,-1,-2,2,17187,22181
237,F1,04/02/18,Monaco,Lyon,2.0,13.304347826086955,4.956521739130435,14,5,4,13.73913043478261,1.9130434782608687,0.0,2.304347826086956,14.043478260869561,6.1739130434782625,14,6,3,13.391304347826084,1.956521739130434,1.0434782608695652,2.260869565217391,80,81,78,80,78,77,180,240,4,1,1,-1,9243,24477
238,F1,04/02/18,Rennes,Guingamp,0.0,12.652173913043475,3.8695652173913038,9,4,10,13.043478260869565,2.0,0.17391304347826084,1.2173913043478255,11.26086956521739,3.82608695652174,8,5,10,12.913043478260873,1.869565217391304,1.0434782608695652,1.043478260869565,76,74,74,78,74,73,50,26,1,-1,-2,-1,23111,22165
239,F1,09/02/18,St Etienne,Marseille,1.0,10.666666666666668,3.875,8,5,11,14.708333333333336,2.208333333333333,0.3333333333333333,1.0,16.333333333333336,5.875,15,6,3,13.708333333333336,2.2916666666666665,1.0416666666666667,2.208333333333333,75,75,76,78,79,77,68,170,1,1,3,2,28142,26919
240,F1,10/02/18,Angers,Monaco,0.0,11.624999999999998,4.041666666666667,5,10,9,14.333333333333332,2.333333333333333,0.125,1.125,13.249999999999998,5.041666666666668,15,5,4,13.916666666666664,1.9583333333333333,0.04166666666666666,2.333333333333333,75,73,73,80,81,78,28,180,3,-4,5,1,11065,23813
241,F1,10/02/18,Bordeaux,Amiens,2.0,12.041666666666664,3.916666666666666,9,5,10,14.750000000000002,2.375,0.08333333333333333,1.2083333333333333,9.499999999999998,2.625,7,4,13,12.708333333333332,2.208333333333333,2.0,0.8333333333333333,76,75,76,75,73,72,70,25,1,2,-1,-1,26048,22086
242,F1,10/02/18,Dijon,Nice,2.0,12.217391304347828,4.434782608695653,8,4,11,13.434782608695652,2.0,0.17391304347826084,1.4347826086956517,12.083333333333336,4.791666666666665,10,4,10,12.458333333333332,2.458333333333334,2.083333333333333,1.2083333333333333,72,73,70,78,77,76,32,45,6,-6,-1,-1,12228,22201
243,F1,10/02/18,Guingamp,Caen,1.0,11.250000000000002,3.8333333333333335,9,5,10,12.875000000000002,1.958333333333333,0.08333333333333333,1.0416666666666663,12.666666666666664,3.208333333333333,9,3,12,13.958333333333336,1.6666666666666663,0.08333333333333333,0.75,78,74,73,73,73,73,26,32,-1,1,1,-1,14502,20701
244,F1,10/02/18,Metz,Montpellier,0.0,12.083333333333336,4.749999999999999,5,3,16,14.583333333333336,2.0416666666666665,0.2083333333333333,0.9583333333333331,12.583333333333332,3.625,8,10,6,11.95833333333333,2.1666666666666665,0.04166666666666666,0.9166666666666666,69,73,72,73,74,74,33,43,3,-2,2,-1,14844,20958
245,F1,10/02/18,Toulouse,Paris SG,0.0,11.583333333333336,3.458333333333334,7,5,12,16.416666666666664,2.6666666666666665,0.08333333333333333,0.9166666666666664,17.416666666666668,7.041666666666666,20,2,2,11.0,1.8333333333333333,3.041666666666667,3.125,73,74,74,86,82,82,34,540,1,1,1,1,16929,29502
246,F1,11/02/18,Lyon,Rennes,0.0,14.000000000000002,6.083333333333334,14,6,4,13.458333333333332,2.0,0.08333333333333333,2.25,12.666666666666664,3.916666666666667,9,4,11,13.333333333333332,2.0,3.0416666666666665,1.1666666666666667,80,78,77,76,74,74,240,50,1,-2,-1,-1,46005,21642
247,F1,11/02/18,Nantes,Lille,1.0,12.416666666666668,3.7083333333333335,11,4,9,13.499999999999998,2.0000000000000004,0.16666666666666666,0.9999999999999998,10.833333333333336,3.541666666666667,7,4,13,13.375000000000002,2.0,3.083333333333333,0.8749999999999999,74,72,76,71,74,72,45,90,0,-1,-1,0,24559,21878
248,F1,11/02/18,Strasbourg,Troyes,2.0,11.208333333333332,3.708333333333334,7,6,11,13.416666666666668,1.7500000000000004,0.125,1.1666666666666667,9.043478260869566,3.0434782608695654,7,3,13,13.869565217391305,2.3913043478260865,2.1739130434782608,0.9565217391304346,70,73,71,73,70,68,30,26,-1,-1,1,-2,24064,21602
249,F1,16/02/18,Monaco,Dijon,2.0,13.12,5.080000000000001,16,5,4,13.6,1.88,0.04,2.4000000000000004,12.166666666666668,4.375,9,4,11,13.458333333333332,2.0000000000000004,2.083333333333333,1.5,80,81,78,72,73,70,180,32,5,2,7,-6,9243,21658
250,F1,17/02/18,Amiens,Toulouse,1.0,9.88,2.7600000000000007,7,4,14,12.72,2.16,0.08,0.88,11.240000000000002,3.3600000000000003,7,5,13,16.560000000000002,2.7200000000000006,1.04,0.8800000000000001,75,73,72,73,74,74,25,34,-1,-2,-1,1,9489,21412
251,F1,17/02/18,Angers,St Etienne,0.0,11.600000000000005,3.9200000000000013,5,10,10,14.2,2.28,0.12,1.08,10.52,3.840000000000001,8,6,11,14.6,2.12,4.16,1.04,75,73,73,75,75,76,28,68,-1,-1,1,1,11065,22820
252,F1,17/02/18,Caen,Rennes,1.0,12.64,3.160000000000001,9,4,12,14.080000000000002,1.68,0.08,0.72,12.400000000000002,3.880000000000001,10,4,11,13.12,1.9600000000000004,3.04,1.2000000000000002,73,73,73,76,74,74,32,50,1,-1,-1,1,17187,21642
253,F1,17/02/18,Montpellier,Guingamp,1.0,12.720000000000004,3.800000000000001,9,10,6,11.92,2.12,0.04,0.92,11.040000000000004,3.7200000000000006,9,6,10,12.839999999999998,1.9200000000000008,1.04,1.0,73,74,74,78,74,73,43,26,1,1,-1,1,13458,22165
254,F1,17/02/18,Paris SG,Strasbourg,2.0,17.560000000000002,7.000000000000001,21,2,2,11.08,1.8400000000000003,0.16,3.0400000000000014,11.24,3.640000000000001,8,6,11,13.239999999999998,1.7600000000000002,2.04,1.2,86,82,82,70,73,71,540,30,1,2,1,0,46930,20496
255,F1,17/02/18,Troyes,Metz,2.0,9.166666666666664,3.083333333333333,7,3,14,13.874999999999998,2.375,0.25,0.9583333333333331,12.080000000000002,4.760000000000002,5,3,17,14.6,2.0400000000000005,3.08,0.92,73,70,68,69,73,72,26,33,1,-3,-1,-1,11723,22504
256,F1,18/02/18,Lille,Lyon,1.0,10.68,3.5600000000000014,7,5,13,13.279999999999996,1.9600000000000004,0.2,0.92,14.2,6.080000000000003,14,6,5,13.560000000000002,2.000000000000001,1.04,2.1600000000000006,71,74,72,80,78,77,90,240,-1,0,-1,-2,33200,24477
257,F1,18/02/18,Marseille,Bordeaux,2.0,16.160000000000004,5.8000000000000025,15,7,3,13.64,2.2000000000000006,0.08,2.200000000000001,12.12,3.9200000000000013,10,5,10,14.6,2.2800000000000007,0.08,1.2800000000000002,78,79,77,76,75,76,170,70,3,2,2,2,47314,22009
258,F1,18/02/18,Nice,Nantes,1.0,12.16,4.8000000000000025,10,4,11,12.520000000000005,2.48,0.16,1.2400000000000002,12.720000000000002,3.8000000000000016,11,5,9,13.319999999999995,1.9200000000000004,2.08,1.0400000000000005,78,77,76,74,72,76,45,45,-1,-2,0,-1,22876,22181
259,F1,20/02/18,Troyes,Dijon,1.0,9.52,3.3200000000000007,8,3,14,13.679999999999998,2.3200000000000003,0.24,0.9600000000000002,11.96,4.36,9,4,12,13.440000000000005,1.9600000000000004,2.08,1.4400000000000004,73,70,68,72,73,70,26,32,2,-3,7,-7,11723,21658
260,F1,23/02/18,Strasbourg,Montpellier,1.0,11.269230769230775,3.5769230769230784,8,6,12,13.307692307692307,1.8076923076923084,0.1153846153846154,1.2307692307692306,12.96153846153846,3.8461538461538463,9,11,6,11.769230769230768,2.0769230769230766,0.038461538461538464,0.9230769230769228,70,73,71,73,74,74,30,43,1,-1,1,1,24064,20958
261,F1,24/02/18,Dijon,Caen,2.0,11.769230769230768,4.230769230769232,9,5,12,13.384615384615385,1.923076923076924,0.15384615384615385,1.3846153846153848,12.846153846153845,3.26923076923077,9,5,12,13.692307692307693,1.6923076923076923,0.07692307692307693,0.7692307692307692,72,73,70,73,73,73,32,32,7,-7,1,-1,12228,20701
262,F1,24/02/18,Guingamp,Metz,1.0,10.769230769230768,3.615384615384616,9,7,10,12.923076923076925,1.8846153846153848,0.07692307692307693,1.0,11.999999999999998,4.730769230769232,5,3,18,14.384615384615385,2.0384615384615388,3.0769230769230766,0.8846153846153848,78,74,73,69,73,72,26,33,-1,1,-1,-2,14502,22504
263,F1,24/02/18,Lille,Angers,0.0,10.80769230769231,3.615384615384616,7,6,13,13.230769230769232,1.8846153846153848,0.19230769230769232,0.9615384615384616,11.884615384615385,3.9230769230769234,5,10,11,14.19230769230769,2.230769230769231,3.0,1.0384615384615383,71,74,72,75,73,73,90,28,-1,0,-2,-1,33200,21306
264,F1,24/02/18,Nantes,Amiens,0.0,12.576923076923075,3.76923076923077,11,6,9,13.153846153846152,1.8461538461538467,0.15384615384615385,1.0384615384615383,9.73076923076923,2.6923076923076925,7,5,14,12.653846153846152,2.1153846153846154,2.0384615384615383,0.8461538461538459,74,72,76,75,73,72,45,25,0,-1,-1,-2,24559,22086
265,F1,24/02/18,Rennes,Troyes,2.0,12.346153846153848,3.9230769230769247,10,5,11,12.923076923076925,1.8846153846153848,0.15384615384615385,1.2307692307692306,9.499999999999998,3.3076923076923084,8,4,14,13.730769230769232,2.307692307692308,2.1538461538461537,0.9230769230769228,76,74,74,73,70,68,50,26,-1,1,2,-3,23111,21602
266,F1,24/02/18,Toulouse,Monaco,1.0,11.269230769230768,3.423076923076924,7,6,13,16.5,2.615384615384616,0.07692307692307693,0.8461538461538458,13.153846153846152,5.0769230769230775,17,5,4,13.5,1.8846153846153848,0.038461538461538464,2.4615384615384617,73,74,74,80,81,78,34,180,-1,1,6,2,16929,23813
267,F1,25/02/18,Bordeaux,Nice,1.0,11.84615384615385,3.807692307692308,10,5,11,14.499999999999998,2.2692307692307696,0.07692307692307693,1.2307692307692308,12.153846153846155,4.769230769230768,10,5,11,12.538461538461535,2.4615384615384626,2.0769230769230766,1.2307692307692308,76,75,76,78,77,76,70,45,1,-1,-1,-2,26048,22201
268,F1,25/02/18,Lyon,St Etienne,1.0,14.153846153846155,6.03846153846154,14,7,5,13.384615384615385,2.0769230769230766,0.07692307692307693,2.1538461538461537,10.500000000000004,3.807692307692309,9,6,11,14.576923076923075,2.115384615384616,4.153846153846153,1.0384615384615383,80,78,77,75,75,76,240,68,-1,-2,1,2,46005,22820
269,F1,25/02/18,Paris SG,Marseille,2.0,17.653846153846157,7.153846153846152,22,2,2,11.000000000000002,1.8461538461538465,0.15384615384615385,3.115384615384615,15.999999999999998,5.884615384615388,16,7,3,13.538461538461535,2.1923076923076925,1.0384615384615383,2.1538461538461537,86,82,82,78,79,77,540,170,2,2,4,2,46930,26919
270,F1,02/03/18,Monaco,Bordeaux,2.0,13.0,5.074074074074074,17,6,4,13.555555555555555,1.925925925925926,0.037037037037037035,2.4814814814814805,12.259259259259258,3.888888888888889,10,6,11,14.592592592592592,2.259259259259258,0.07407407407407407,1.1851851851851851,80,81,78,76,75,76,180,70,6,2,1,-1,9243,22009
271,F1,02/03/18,Nice,Lille,2.0,11.814814814814815,4.592592592592593,10,6,11,12.703703703703706,2.4444444444444438,0.14814814814814814,1.1851851851851851,10.925925925925926,3.5925925925925917,7,6,14,13.185185185185185,1.8148148148148149,3.0740740740740735,0.9629629629629628,78,77,76,71,74,72,45,90,-1,-2,-2,0,22876,21878
272,F1,03/03/18,Amiens,Rennes,0.0,9.666666666666664,2.6296296296296298,8,5,14,12.777777777777779,2.1111111111111107,0.1111111111111111,0.8518518518518519,12.296296296296294,4.0,11,5,11,12.777777777777775,1.9259259259259256,3.037037037037037,1.259259259259259,75,73,72,76,74,74,25,50,0,1,1,1,9489,21642
273,F1,03/03/18,Angers,Guingamp,2.0,11.962962962962965,4.111111111111111,6,10,11,14.074074074074073,2.2222222222222223,0.1111111111111111,1.074074074074074,10.999999999999995,3.7777777777777786,9,8,10,12.999999999999998,1.9259259259259247,1.037037037037037,1.0370370370370368,75,73,73,78,74,73,28,26,-2,1,-1,1,11065,22165
274,F1,03/03/18,Metz,Toulouse,1.0,11.74074074074074,4.629629629629629,5,4,18,14.444444444444445,2.1111111111111107,0.1851851851851852,0.9259259259259256,11.185185185185185,3.5185185185185186,7,7,13,16.370370370370367,2.555555555555556,1.037037037037037,0.9259259259259256,69,73,72,73,74,74,33,34,-1,-2,-1,1,14844,21412
