,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
94,F1,23/10/10,Rennes,Montpellier,0.0,13.555555555555554,4.111111111111112,5,4,0,17.22222222222222,1.5555555555555556,0.1111111111111111,1.3333333333333333,14.88888888888889,4.222222222222221,4,2,3,17.555555555555557,1.7777777777777781,0.1111111111111111,0.9999999999999999
95,F1,23/10/10,Sochaux,Toulouse,0.0,13.000000000000002,5.666666666666666,4,1,4,15.444444444444446,1.7777777777777777,0.0,1.7777777777777777,10.222222222222221,3.666666666666666,4,2,3,18.666666666666668,2.4444444444444446,0.0,1.1111111111111112
96,F1,23/10/10,St Etienne,Caen,1.0,11.555555555555555,4.333333333333333,5,2,2,16.444444444444446,2.0,0.2222222222222222,1.5555555555555556,8.666666666666666,2.2222222222222223,3,4,2,18.222222222222225,2.555555555555556,0.1111111111111111,0.8888888888888891
97,F1,24/10/10,Arles,Lyon,1.0,11.0,2.9999999999999996,0,1,8,16.333333333333332,1.777777777777778,0.0,0.3333333333333333,15.333333333333332,4.111111111111111,3,2,4,15.666666666666666,1.4444444444444442,1.2222222222222223,1.111111111111111
98,F1,24/10/10,Lille,Marseille,0.0,14.0,4.666666666666666,3,5,1,14.222222222222221,1.8888888888888888,0.0,1.3333333333333333,16.333333333333332,5.222222222222222,4,3,2,14.777777777777779,1.5555555555555558,1.0,1.666666666666667
99,F1,24/10/10,Paris SG,Auxerre,0.0,16.444444444444443,5.777777777777778,4,3,2,13.444444444444443,1.4444444444444444,0.1111111111111111,1.4444444444444446,12.0,3.888888888888889,1,5,3,15.11111111111111,1.6666666666666667,0.0,1.2222222222222223
100,F1,30/10/10,Auxerre,Nice,2.0,11.600000000000001,3.9,2,5,3,15.000000000000002,1.7,0.0,1.4000000000000001,11.000000000000002,4.2,3,4,3,14.100000000000001,2.4000000000000004,0.0,0.9000000000000001
101,F1,30/10/10,Brest,St Etienne,2.0,12.5,3.2,5,3,2,17.199999999999996,1.2999999999999998,0.0,0.8999999999999999,13.0,4.4,5,3,2,16.2,1.9000000000000004,1.1,1.5000000000000002
102,F1,30/10/10,Caen,Nancy,0.0,8.5,2.2000000000000006,3,5,2,17.999999999999996,2.6,0.1,0.8999999999999999,13.699999999999998,4.3,3,2,5,17.0,1.5000000000000002,3.1,0.9999999999999999
103,F1,30/10/10,Lorient,Arles,2.0,13.4,4.0,3,2,5,13.9,1.5999999999999999,0.1,0.8999999999999999,10.700000000000003,2.9000000000000004,0,2,8,16.0,1.7000000000000002,0.0,0.4
104,F1,30/10/10,Lyon,Sochaux,2.0,14.800000000000002,4.199999999999999,3,3,4,15.5,1.5,0.30000000000000004,1.1,12.500000000000002,5.5,4,1,5,15.399999999999999,1.7000000000000002,0.0,1.7000000000000002
105,F1,30/10/10,Toulouse,Lens,1.0,10.399999999999999,4.1000000000000005,5,2,3,18.2,2.3000000000000003,0.0,1.3,14.199999999999998,4.4,2,3,5,14.200000000000001,1.5,0.2,0.7999999999999999
106,F1,31/10/10,Montpellier,Paris SG,1.0,14.5,4.0,5,2,3,17.600000000000005,1.9000000000000001,0.2,1.0000000000000002,16.2,5.900000000000001,4,3,3,14.0,1.4000000000000004,1.0,1.5
107,F1,31/10/10,Valenciennes,Lille,1.0,10.800000000000002,3.3999999999999995,3,4,3,18.400000000000002,2.3000000000000003,0.0,1.1,14.0,4.9,3,5,2,14.3,1.9000000000000001,0.0,1.3000000000000003
108,F1,02/11/10,Monaco,Bordeaux,1.0,10.5,3.6,1,6,3,19.3,2.6000000000000005,0.1,0.7000000000000001,12.7,3.8,4,2,4,15.900000000000002,2.2,1.0,0.8999999999999999
109,F1,06/11/10,Arles,Caen,2.0,10.363636363636362,2.727272727272727,0,2,9,15.999999999999998,1.6363636363636362,0.0,0.36363636363636365,8.909090909090908,2.2727272727272725,3,5,3,18.90909090909091,2.636363636363636,0.09090909090909091,1.0
110,F1,06/11/10,Bordeaux,Valenciennes,1.0,12.636363636363637,3.8181818181818183,4,3,4,15.818181818181817,2.2727272727272725,0.09090909090909091,1.0000000000000002,10.727272727272727,3.363636363636364,3,5,3,18.181818181818183,2.3636363636363633,0.0,1.0909090909090908
111,F1,06/11/10,Rennes,Lyon,1.0,13.4,4.199999999999999,5,4,1,17.2,1.5999999999999999,0.2,1.2,14.909090909090908,4.090909090909091,4,3,4,14.999999999999998,1.4545454545454544,1.1818181818181817,1.1818181818181819
112,F1,06/11/10,Sochaux,Auxerre,1.0,11.999999999999998,5.363636363636362,4,1,6,15.545454545454545,1.7272727272727273,0.0,1.636363636363636,12.0,4.181818181818182,3,5,3,14.454545454545457,1.6363636363636362,0.0,1.4545454545454546
113,F1,06/11/10,St Etienne,Lorient,0.0,13.09090909090909,4.090909090909091,5,3,3,15.545454545454545,1.727272727272727,0.18181818181818182,1.3636363636363633,13.636363636363637,4.090909090909091,4,2,5,13.818181818181818,1.5454545454545454,1.0,1.0
114,F1,07/11/10,Lens,Montpellier,2.0,13.727272727272728,4.181818181818182,2,4,5,14.454545454545453,1.4545454545454546,0.18181818181818182,0.8181818181818183,14.727272727272727,4.090909090909091,5,3,3,18.09090909090909,1.9090909090909092,1.0909090909090908,1.0
115,F1,07/11/10,Lille,Brest,2.0,14.363636363636363,4.727272727272727,3,6,2,14.363636363636363,1.8181818181818181,0.0,1.2727272727272725,12.636363636363637,3.3636363636363633,6,3,2,17.09090909090909,1.2727272727272727,0.0,1.0
116,F1,07/11/10,Nancy,Monaco,0.0,13.727272727272728,4.454545454545453,4,2,5,17.272727272727273,1.727272727272727,0.36363636363636365,1.1818181818181817,11.000000000000002,3.9090909090909087,1,7,3,18.999999999999996,2.545454545454545,1.0909090909090908,0.8181818181818181
117,F1,07/11/10,Nice,Toulouse,2.0,11.727272727272725,4.181818181818182,3,4,4,13.909090909090907,2.3636363636363633,0.0,0.8181818181818181,9.909090909090908,3.909090909090909,5,3,3,18.272727272727273,2.1818181818181817,0.0,1.2727272727272727
118,F1,07/11/10,Paris SG,Marseille,2.0,16.09090909090909,5.636363636363636,4,4,3,14.272727272727272,1.4545454545454544,0.09090909090909091,1.4545454545454546,15.600000000000001,5.4,5,3,2,15.2,1.7000000000000004,1.0,1.8000000000000003
119,F1,13/11/10,Bordeaux,Nancy,2.0,13.916666666666666,4.166666666666667,4,4,4,15.250000000000002,2.3333333333333335,0.08333333333333333,1.0,13.916666666666666,4.5,4,2,6,17.083333333333332,1.583333333333333,3.083333333333333,1.0833333333333333
