,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
100,F1,31/10/09,Bordeaux,Monaco,2,13.7,4.3999999999999995,0.7,0.5,0.2,14.000000000000002,1.4000000000000001,0.0,1.9000000000000004,13.200000000000001,5.5,0.7,0.0,0.3,18.2,2.4,0.1,1.6
101,F1,31/10/09,Boulogne,Nancy,0,8.5,2.5000000000000004,0.2,0.6,0.5,15.600000000000001,1.6,0.2,0.8,8.4,3.1,0.4,0.2,0.4,15.1,2.1,0.1,1.5
102,F1,31/10/09,Grenoble,Lille,0,11.299999999999999,3.5000000000000004,0.0,0.5,1.0,17.5,1.9,0.1,0.5,15.200000000000001,4.3,0.2,0.4,0.4,17.700000000000003,1.1,2.0,1.0
103,F1,31/10/09,Lens,Lorient,1,9.1,3.0999999999999996,0.2,0.7,0.6,16.3,1.8,0.1,0.7999999999999999,13.2,4.0,0.5,0.2,0.3,13.7,1.9000000000000004,0.0,1.4
104,F1,31/10/09,Marseille,Toulouse,1,15.222222222222221,5.0,0.5555555555555556,0.6666666666666666,0.2222222222222222,16.11111111111111,1.666666666666667,0.0,1.777777777777778,13.9,4.6000000000000005,0.4,0.2,0.4,16.7,1.9999999999999998,0.0,1.0
105,F1,31/10/09,St Etienne,Lyon,0,13.900000000000002,4.1,0.3,0.5,0.6,16.400000000000002,1.4,0.1,0.9,16.7,4.999999999999999,0.6,0.2,0.2,15.700000000000001,1.5,0.0,1.6000000000000003
106,F1,01/11/09,Nice,Le Mans,2,13.0,3.5,0.3,0.6,0.5,19.0,1.8000000000000003,0.2,1.3,13.000000000000002,4.800000000000001,0.2,0.2,0.6,18.2,1.9999999999999998,1.0,0.9999999999999999
107,F1,01/11/09,Rennes,Valenciennes,0,14.6,5.3,0.4,0.6,0.2,16.999999999999996,1.6,0.30000000000000004,1.5,12.200000000000001,3.9,0.5,0.1,0.4,20.200000000000003,1.7,1.1,1.9
108,F1,01/11/09,Sochaux,Paris SG,0,11.6,4.6,0.5,0.5,0.5,15.899999999999999,1.9000000000000001,0.1,1.1,12.333333333333334,5.333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,14.222222222222223,1.4444444444444446,1.0,1.4444444444444444
109,F1,07/11/09,Le Mans,Auxerre,0,12.818181818181817,4.545454545454545,0.18181818181818182,0.7272727272727273,0.6363636363636364,17.81818181818182,1.9090909090909092,0.18181818181818182,0.9090909090909091,10.909090909090907,3.727272727272727,0.5454545454545454,0.18181818181818182,0.2727272727272727,13.636363636363635,1.4545454545454546,0.09090909090909091,1.0909090909090908
