,Div,Date,Time,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG
192,F1,11/01/2020,19:00,Nimes,Reims,2,12.666666666666668,3.6111111111111107,0.1111111111111111,0.6666666666666666,0.5555555555555556,12.333333333333332,1.6111111111111114,0.2777777777777778,0.7222222222222222,12.277777777777777,3.5555555555555554,0.3888888888888889,0.3888888888888889,0.2222222222222222,14.166666666666668,1.8888888888888893,2.0555555555555554,0.888888888888889
193,F1,11/01/2020,19:00,Toulouse,Brest,0,11.26315789473684,3.947368421052631,0.15789473684210525,0.5263157894736842,0.6842105263157895,14.631578947368423,1.6842105263157894,0.15789473684210525,0.9999999999999999,10.894736842105264,3.473684210526315,0.2631578947368421,0.3684210526315789,0.3684210526315789,11.631578947368418,1.5263157894736836,0.05263157894736842,1.1052631578947367
194,F1,12/01/2020,14:00,St Etienne,Nantes,0,10.526315789473685,3.3157894736842106,0.3684210526315789,0.7368421052631579,0.42105263157894735,12.842105263157896,1.9473684210526314,0.10526315789473684,1.157894736842105,12.473684210526317,4.210526315789474,0.47368421052631576,0.10526315789473684,0.42105263157894735,14.052631578947366,1.6315789473684208,1.0,0.894736842105263
195,F1,12/01/2020,16:00,Dijon,Lille,2,12.368421052631579,3.736842105263158,0.21052631578947367,0.7368421052631579,0.47368421052631576,12.526315789473683,1.6315789473684208,0.0,0.7368421052631579,12.473684210526315,4.842105263157894,0.47368421052631576,0.21052631578947367,0.3157894736842105,12.157894736842106,1.5263157894736838,2.0,1.2631578947368418
196,F1,12/01/2020,20:00,Paris SG,Monaco,1,16.0,6.722222222222221,0.8333333333333334,0.5,0.16666666666666666,12.444444444444443,1.7777777777777781,0.0,2.3888888888888893,13.777777777777777,5.277777777777777,0.4444444444444444,0.2222222222222222,0.3333333333333333,11.61111111111111,2.2222222222222223,4.166666666666666,1.7222222222222223
197,F1,15/01/2020,18:00,Amiens,Reims,1,8.368421052631579,2.947368421052631,0.21052631578947367,0.631578947368421,0.5263157894736842,12.63157894736842,1.8947368421052628,0.21052631578947367,1.157894736842105,11.947368421052634,3.4736842105263155,0.3684210526315789,0.3684210526315789,0.2631578947368421,14.789473684210526,2.0526315789473677,3.0526315789473686,0.8421052631578947
198,F1,15/01/2020,18:00,Nimes,Rennes,0,12.68421052631579,3.6315789473684212,0.15789473684210525,0.631578947368421,0.5263157894736842,12.578947368421053,1.5789473684210524,0.2631578947368421,0.7894736842105262,11.473684210526315,3.8421052631578947,0.5263157894736842,0.15789473684210525,0.3157894736842105,14.105263157894733,1.8421052631578947,1.0,1.263157894736842
199,F1,15/01/2020,20:00,Monaco,Paris SG,0,13.894736842105264,5.3157894736842115,0.42105263157894735,0.5789473684210527,0.3157894736842105,11.473684210526317,2.263157894736842,0.3684210526315789,1.789473684210526,15.842105263157896,6.684210526315789,0.7894736842105263,0.05263157894736842,0.15789473684210525,12.105263157894738,1.684210526315789,0.0,2.421052631578947
200,F1,24/01/2020,19:45,Nice,Rennes,1,11.95,4.75,0.4,0.6,0.4,10.55,2.35,0.25,1.4500000000000002,11.299999999999999,3.75,0.55,0.15,0.3,14.4,1.9,1.0,1.2500000000000002
201,F1,25/01/2020,16:30,Marseille,Angers,1,14.049999999999999,4.5,0.6,0.6,0.15,13.500000000000002,2.4999999999999996,0.15000000000000002,1.4999999999999998,14.15,4.6000000000000005,0.4,0.25,0.35,12.000000000000002,1.4000000000000001,1.0,1.1500000000000004
202,F1,25/01/2020,19:00,Brest,Amiens,2,11.100000000000001,3.7500000000000004,0.3,0.75,0.35,11.549999999999997,1.4500000000000004,0.05,1.3000000000000003,8.25,2.95,0.2,0.3,0.5,13.3,1.8500000000000003,2.1,1.1500000000000001
203,F1,25/01/2020,19:00,Monaco,Strasbourg,0,13.850000000000001,5.25,0.4,0.55,0.35,11.349999999999998,2.25,0.35,1.75,11.899999999999999,3.85,0.4,0.15,0.45,13.750000000000004,1.9000000000000004,0.05,1.1500000000000001
204,F1,25/01/2020,19:00,Montpellier,Dijon,2,12.700000000000001,4.25,0.4,0.55,0.3,15.899999999999999,2.0,0.1,1.4,12.5,3.8999999999999995,0.25,0.3,0.45,12.450000000000001,1.6500000000000001,0.05,0.75
205,F1,25/01/2020,19:00,Reims,Metz,0,11.65,3.3499999999999996,0.35,0.8,0.25,14.850000000000001,2.1000000000000005,0.2,0.8500000000000002,11.15,3.25,0.2,0.4,0.4,12.899999999999999,1.9500000000000002,1.0,0.9000000000000002
206,F1,25/01/2020,19:00,St Etienne,Nimes,2,10.5,3.1999999999999997,0.35,0.7,0.45,12.899999999999999,1.9500000000000004,0.1,1.1,12.350000000000001,3.5,0.15,0.3,0.55,13.100000000000001,1.5500000000000005,1.2000000000000002,0.7500000000000002
207,F1,26/01/2020,14:00,Lyon,Toulouse,2,13.700000000000001,5.000000000000001,0.4,0.65,0.35,12.200000000000001,1.7,0.15000000000000002,1.5500000000000003,11.299999999999995,4.0,0.15,0.15,0.7,14.85,1.65,2.05,1.05
208,F1,26/01/2020,16:00,Nantes,Bordeaux,0,12.400000000000002,4.2,0.5,0.55,0.4,13.850000000000001,1.6000000000000003,0.05,0.9500000000000001,10.8,4.0,0.35,0.25,0.4,13.849999999999998,2.0,0.0,1.4500000000000002
209,F1,26/01/2020,20:00,Lille,Paris SG,0,12.45,4.9,0.45,0.6,0.35,12.55,1.6500000000000001,0.15000000000000002,1.2000000000000004,15.9,6.95,0.8,0.05,0.15,12.200000000000001,1.7500000000000002,0.0,2.5000000000000004
210,F1,31/01/2020,19:45,Rennes,Nantes,2,11.761904761904763,3.8095238095238093,0.5238095238095238,0.5714285714285714,0.2857142857142857,14.380952380952376,1.857142857142857,0.047619047619047616,1.2380952380952381,12.142857142857146,3.999999999999999,0.47619047619047616,0.09523809523809523,0.42857142857142855,13.714285714285714,1.6666666666666667,1.0476190476190477,0.9047619047619048
211,F1,01/02/2020,16:30,Paris SG,Montpellier,2,15.714285714285714,6.857142857142856,0.8095238095238095,0.5714285714285714,0.14285714285714285,12.095238095238097,1.7142857142857142,0.0,2.4761904761904767,12.857142857142861,4.285714285714286,0.42857142857142855,0.2857142857142857,0.2857142857142857,15.904761904761905,2.0,1.0476190476190477,1.4285714285714284
212,F1,01/02/2020,19:00,Amiens,Toulouse,1,8.238095238095237,2.9523809523809526,0.19047619047619047,0.6666666666666666,0.5238095238095238,13.476190476190478,1.9523809523809526,0.19047619047619047,1.142857142857143,11.238095238095237,4.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,14.380952380952383,1.619047619047619,2.0476190476190474,1.0
213,F1,01/02/2020,19:00,Angers,Reims,0,13.666666666666664,4.380952380952381,0.38095238095238093,0.6190476190476191,0.3333333333333333,12.047619047619046,1.4285714285714284,0.047619047619047616,1.0952380952380956,11.857142857142858,3.285714285714285,0.3333333333333333,0.38095238095238093,0.2857142857142857,14.666666666666666,2.047619047619048,3.0476190476190474,0.8095238095238095
214,F1,01/02/2020,19:00,Dijon,Brest,2,12.190476190476192,3.8095238095238093,0.23809523809523808,0.7142857142857143,0.47619047619047616,12.57142857142857,1.666666666666667,0.09523809523809523,0.7619047619047619,11.047619047619051,3.7142857142857135,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.619047619047617,1.4761904761904763,0.047619047619047616,1.3333333333333335
215,F1,01/02/2020,19:00,Nimes,Monaco,2,12.333333333333332,3.5238095238095237,0.14285714285714285,0.6190476190476191,0.5714285714285714,13.23809523809524,1.5714285714285716,0.23809523809523808,0.7619047619047619,13.761904761904763,5.142857142857143,0.38095238095238093,0.23809523809523808,0.38095238095238093,11.190476190476192,2.1904761904761907,4.142857142857142,1.7142857142857144
216,F1,01/02/2020,19:00,Strasbourg,Lille,0,11.857142857142858,3.9999999999999996,0.42857142857142855,0.6190476190476191,0.42857142857142855,13.523809523809524,1.8095238095238098,0.047619047619047616,1.2380952380952381,12.285714285714285,4.761904761904762,0.42857142857142855,0.19047619047619047,0.38095238095238093,12.904761904761905,1.714285714285714,3.0,1.142857142857143
217,F1,02/02/2020,14:00,Nice,Lyon,2,12.476190476190474,4.714285714285714,0.38095238095238093,0.6190476190476191,0.38095238095238093,10.666666666666666,2.2380952380952377,0.23809523809523808,1.4285714285714286,13.666666666666666,5.000000000000001,0.42857142857142855,0.23809523809523808,0.3333333333333333,12.0,1.6190476190476186,1.0952380952380953,1.619047619047619
218,F1,02/02/2020,16:00,Metz,St Etienne,2,10.952380952380954,3.2857142857142856,0.23809523809523808,0.7142857142857143,0.38095238095238093,12.714285714285714,1.9047619047619049,0.047619047619047616,0.9047619047619049,10.619047619047619,3.3333333333333326,0.38095238095238093,0.19047619047619047,0.42857142857142855,13.190476190476188,2.0,1.0476190476190477,1.1428571428571428
219,F1,02/02/2020,20:00,Bordeaux,Marseille,1,10.809523809523807,3.904761904761904,0.38095238095238093,0.6190476190476191,0.38095238095238093,13.857142857142856,2.0,0.0,1.4285714285714286,13.80952380952381,4.380952380952381,0.5714285714285714,0.2857142857142857,0.14285714285714285,13.666666666666666,2.4285714285714284,0.14285714285714285,1.4285714285714284
220,F1,04/02/2020,18:00,Lille,Rennes,2,12.136363636363631,4.727272727272727,0.45454545454545453,0.5909090909090909,0.36363636363636365,13.318181818181817,1.8181818181818181,0.13636363636363635,1.1818181818181814,11.818181818181817,4.045454545454544,0.5454545454545454,0.18181818181818182,0.2727272727272727,14.318181818181817,1.9999999999999993,1.0,1.318181818181818
221,F1,04/02/2020,18:00,Monaco,Angers,2,13.40909090909091,5.09090909090909,0.36363636363636365,0.5454545454545454,0.4090909090909091,11.136363636363635,2.227272727272727,0.40909090909090917,1.6818181818181817,13.727272727272727,4.363636363636362,0.36363636363636365,0.2727272727272727,0.36363636363636365,12.181818181818182,1.409090909090909,1.0,1.0909090909090908
222,F1,04/02/2020,20:05,Nantes,Paris SG,0,11.954545454545455,4.045454545454545,0.45454545454545453,0.5454545454545454,0.45454545454545453,13.863636363636365,1.7727272727272723,0.09090909090909091,0.9545454545454546,15.90909090909091,6.954545454545455,0.8181818181818182,0.045454545454545456,0.13636363636363635,12.272727272727272,1.8181818181818177,0.0,2.5909090909090904
223,F1,05/02/2020,18:00,Brest,Bordeaux,1,11.409090909090908,3.727272727272726,0.3181818181818182,0.7272727272727273,0.36363636363636365,11.863636363636363,1.4545454545454541,0.045454545454545456,1.2727272727272725,10.863636363636363,3.8636363636363633,0.36363636363636365,0.2727272727272727,0.36363636363636365,13.681818181818182,1.9999999999999996,0.0,1.3636363636363635
224,F1,05/02/2020,18:00,Lyon,Amiens,1,13.681818181818182,5.090909090909091,0.4090909090909091,0.6363636363636364,0.36363636363636365,11.86363636363636,1.6363636363636358,0.18181818181818182,1.5909090909090908,8.272727272727272,2.999999999999999,0.18181818181818182,0.3181818181818182,0.5,13.500000000000002,1.9999999999999996,2.090909090909091,1.0909090909090906
225,F1,05/02/2020,18:00,Montpellier,Metz,1,12.545454545454547,4.181818181818182,0.4090909090909091,0.5454545454545454,0.3181818181818182,15.909090909090908,2.0909090909090904,0.18181818181818182,1.3636363636363633,10.909090909090908,3.4090909090909083,0.2727272727272727,0.36363636363636365,0.36363636363636365,12.636363636363637,1.818181818181818,1.0,0.9999999999999998
226,F1,05/02/2020,18:00,Nimes,Dijon,2,12.772727272727273,3.727272727272726,0.18181818181818182,0.5909090909090909,0.5454545454545454,13.227272727272728,1.6818181818181814,0.22727272727272727,0.8636363636363635,12.181818181818182,3.8636363636363624,0.2727272727272727,0.2727272727272727,0.45454545454545453,12.409090909090908,1.5909090909090904,1.0454545454545454,0.8636363636363636
227,F1,05/02/2020,18:00,Reims,Nice,1,11.863636363636363,3.318181818181817,0.36363636363636365,0.7727272727272727,0.2727272727272727,14.590909090909092,2.045454545454545,0.18181818181818182,0.9545454545454544,12.454545454545451,4.818181818181818,0.4090909090909091,0.22727272727272727,0.36363636363636365,10.954545454545455,2.272727272727272,3.1363636363636362,1.4545454545454541
228,F1,05/02/2020,18:00,Toulouse,Strasbourg,0,11.27272727272727,3.8636363636363624,0.13636363636363635,0.5454545454545454,0.6818181818181818,14.409090909090908,1.636363636363636,0.13636363636363635,0.9545454545454546,11.909090909090907,3.954545454545454,0.4090909090909091,0.13636363636363635,0.45454545454545453,13.454545454545453,1.772727272727272,0.045454545454545456,1.227272727272727
229,F1,05/02/2020,20:00,St Etienne,Marseille,0,10.90909090909091,3.5,0.36363636363636365,0.6818181818181818,0.45454545454545453,13.40909090909091,1.9999999999999991,0.09090909090909091,1.136363636363636,13.909090909090908,4.363636363636363,0.5454545454545454,0.3181818181818182,0.13636363636363635,13.681818181818185,2.409090909090908,0.13636363636363635,1.3636363636363638
230,F1,07/02/2020,19:45,Angers,Lille,0,13.82608695652174,4.3478260869565215,0.34782608695652173,0.6086956521739131,0.391304347826087,11.999999999999998,1.4347826086956519,0.043478260869565216,1.043478260869565,12.217391304347828,4.652173913043479,0.4782608695652174,0.17391304347826086,0.34782608695652173,13.391304347826091,1.869565217391304,3.0,1.1739130434782608
231,F1,08/02/2020,16:30,Marseille,Toulouse,2,13.521739130434783,4.304347826086956,0.5652173913043478,0.6521739130434783,0.13043478260869565,13.56521739130435,2.478260869565217,0.13043478260869565,1.3913043478260863,11.304347826086959,3.7391304347826093,0.13043478260869565,0.17391304347826086,0.6956521739130435,14.08695652173913,1.6086956521739129,2.0434782608695654,0.9130434782608694
232,F1,08/02/2020,19:00,Amiens,Monaco,0,8.217391304347826,2.9565217391304355,0.17391304347826086,0.6956521739130435,0.4782608695652174,13.521739130434781,1.9999999999999998,0.17391304347826086,1.043478260869565,13.08695652173913,4.999999999999999,0.391304347826087,0.21739130434782608,0.391304347826087,11.21739130434783,2.2173913043478257,6.130434782608696,1.652173913043478
233,F1,08/02/2020,19:00,Dijon,Nantes,1,12.08695652173913,3.8260869565217392,0.2608695652173913,0.6956521739130435,0.4782608695652174,13.043478260869566,1.6521739130434778,0.08695652173913043,0.8260869565217391,12.086956521739133,4.08695652173913,0.43478260869565216,0.08695652173913043,0.4782608695652174,13.652173913043478,1.7826086956521734,1.0434782608695652,0.9565217391304346
234,F1,08/02/2020,19:00,Metz,Bordeaux,0,11.21739130434783,3.608695652173913,0.2608695652173913,0.6956521739130435,0.34782608695652173,12.782608695652174,1.7826086956521734,0.043478260869565216,0.9999999999999999,10.956521739130434,3.91304347826087,0.34782608695652173,0.30434782608695654,0.34782608695652173,13.304347826086959,1.9130434782608687,0.0,1.3478260869565215
235,F1,08/02/2020,19:00,Nice,Nimes,0,12.130434782608697,4.782608695652173,0.391304347826087,0.6086956521739131,0.34782608695652173,10.782608695652176,2.1739130434782608,0.2608695652173913,1.4347826086956519,12.695652173913043,3.782608695652174,0.21739130434782608,0.2608695652173913,0.5217391304347826,13.391304347826088,1.6086956521739126,1.1739130434782608,0.9130434782608696
236,F1,08/02/2020,19:00,Rennes,Brest,1,11.782608695652176,4.043478260869565,0.5217391304347826,0.5652173913043478,0.30434782608695654,14.391304347826086,1.9565217391304344,0.043478260869565216,1.260869565217391,11.652173913043478,3.695652173913043,0.30434782608695654,0.34782608695652173,0.34782608695652173,11.956521739130437,1.4782608695652169,0.08695652173913043,1.2608695652173911
237,F1,09/02/2020,14:00,Montpellier,St Etienne,2,12.521739130434781,4.304347826086956,0.391304347826087,0.5652173913043478,0.30434782608695654,15.782608695652172,2.08695652173913,0.17391304347826086,1.3478260869565213,10.913043478260871,3.4782608695652173,0.34782608695652173,0.17391304347826086,0.4782608695652174,13.173913043478262,1.9999999999999993,1.0434782608695652,1.0869565217391304
238,F1,09/02/2020,16:00,Strasbourg,Reims,2,12.043478260869566,4.043478260869565,0.43478260869565216,0.6086956521739131,0.43478260869565216,13.304347826086957,1.7826086956521734,0.043478260869565216,1.217391304347826,12.0,3.347826086956521,0.34782608695652173,0.391304347826087,0.2608695652173913,14.43478260869565,2.043478260869565,3.0434782608695654,0.9565217391304346
239,F1,09/02/2020,20:00,Paris SG,Lyon,2,16.043478260869566,6.9565217391304355,0.8260869565217391,0.5652173913043478,0.13043478260869565,12.652173913043478,1.9130434782608692,0.0,2.5652173913043472,13.521739130434785,5.0,0.391304347826087,0.2608695652173913,0.34782608695652173,11.695652173913043,1.6086956521739124,2.0869565217391304,1.521739130434782
240,F1,14/02/2020,19:45,Monaco,Montpellier,2,13.041666666666664,5.041666666666668,0.4166666666666667,0.5416666666666666,0.375,11.458333333333334,2.2500000000000004,0.37499999999999994,1.6666666666666665,12.333333333333334,4.25,0.4166666666666667,0.2916666666666667,0.2916666666666667,15.791666666666664,2.041666666666667,3.0833333333333335,1.3333333333333333
241,F1,15/02/2020,16:30,Amiens,Paris SG,1,8.208333333333334,2.8749999999999996,0.16666666666666666,0.6666666666666666,0.5,13.541666666666668,1.9583333333333333,0.16666666666666666,1.0416666666666665,16.041666666666668,6.875,0.8333333333333334,0.041666666666666664,0.125,12.583333333333334,1.8750000000000004,0.0,2.625
242,F1,15/02/2020,19:00,Bordeaux,Dijon,1,11.125,3.9583333333333344,0.375,0.6666666666666666,0.3333333333333333,13.208333333333336,1.9166666666666665,0.0,1.3750000000000002,12.291666666666666,3.833333333333334,0.25,0.2916666666666667,0.4583333333333333,12.833333333333334,1.6666666666666663,1.0416666666666667,0.9166666666666665
243,F1,15/02/2020,19:00,Nantes,Metz,1,11.916666666666668,4.0,0.4166666666666667,0.5416666666666666,0.4583333333333333,13.541666666666668,1.7916666666666665,0.08333333333333333,1.0416666666666665,11.208333333333334,3.625,0.25,0.375,0.375,12.458333333333332,1.7916666666666667,1.0416666666666667,0.9999999999999998
244,F1,15/02/2020,19:00,Nimes,Angers,2,12.583333333333332,3.8333333333333335,0.25,0.5833333333333334,0.5,13.375000000000002,1.7083333333333333,0.20833333333333331,1.0,13.624999999999996,4.208333333333333,0.3333333333333333,0.25,0.4166666666666667,11.916666666666666,1.5416666666666667,1.0,0.9999999999999998
245,F1,15/02/2020,19:00,Toulouse,Nice,0,11.25,3.7083333333333335,0.125,0.5416666666666666,0.7083333333333334,13.833333333333334,1.6250000000000002,0.125,0.875,11.875000000000002,4.708333333333334,0.375,0.25,0.375,10.666666666666668,2.166666666666667,3.166666666666666,1.4166666666666667
246,F1,16/02/2020,14:00,Lyon,Strasbourg,1,13.249999999999998,4.874999999999999,0.375,0.6666666666666666,0.375,11.79166666666667,1.6249999999999998,0.16666666666666666,1.5416666666666667,12.041666666666666,4.083333333333333,0.4583333333333333,0.125,0.4166666666666667,13.291666666666664,1.75,0.041666666666666664,1.2916666666666665
247,F1,16/02/2020,16:00,Brest,St Etienne,2,11.5,3.6666666666666665,0.2916666666666667,0.75,0.3333333333333333,12.041666666666666,1.5833333333333335,0.08333333333333333,1.2083333333333333,11.166666666666666,3.541666666666666,0.3333333333333333,0.16666666666666666,0.5,13.25,2.041666666666666,1.0416666666666667,1.0416666666666665
248,F1,16/02/2020,16:00,Reims,Rennes,2,11.708333333333332,3.208333333333333,0.3333333333333333,0.7916666666666666,0.2916666666666667,14.333333333333334,2.041666666666666,0.16666666666666666,0.9166666666666666,12.0,3.9583333333333344,0.5,0.20833333333333334,0.2916666666666667,14.083333333333334,1.9583333333333333,1.0,1.2083333333333333
249,F1,16/02/2020,20:00,Lille,Marseille,0,12.208333333333334,4.625000000000001,0.5,0.5833333333333334,0.3333333333333333,13.458333333333332,1.916666666666667,0.125,1.208333333333333,13.45833333333333,4.25,0.5833333333333334,0.2916666666666667,0.125,13.250000000000002,2.4166666666666665,0.125,1.3750000000000004
250,F1,21/02/2020,18:00,Nice,Brest,1,11.96,4.680000000000002,0.4,0.6,0.36,10.600000000000001,2.08,0.28,1.4400000000000004,11.44,3.6400000000000006,0.32,0.36,0.32,12.000000000000002,1.6000000000000003,0.08,1.2800000000000002
251,F1,21/02/2020,19:45,Metz,Lyon,0,11.04,3.560000000000001,0.24,0.68,0.36,12.399999999999997,1.7600000000000002,0.12,0.9600000000000002,12.920000000000002,4.760000000000002,0.36,0.28,0.36,12.000000000000004,1.6800000000000006,2.08,1.52
252,F1,22/02/2020,16:30,Marseille,Nantes,0,13.120000000000001,4.16,0.6,0.64,0.12,13.2,2.5200000000000014,0.12,1.4,12.16,4.120000000000001,0.4,0.16,0.44,13.56,1.7200000000000004,1.04,1.0
253,F1,22/02/2020,19:00,Angers,Montpellier,2,13.480000000000002,4.040000000000001,0.32,0.6,0.44,12.08,1.5600000000000003,0.08,0.9600000000000002,12.360000000000001,4.160000000000001,0.4,0.28,0.32,15.48,2.04,3.08,1.2800000000000002
254,F1,22/02/2020,19:00,Dijon,Monaco,1,12.040000000000001,3.8000000000000016,0.24,0.72,0.44,12.72,1.6400000000000006,0.08,0.9600000000000001,13.160000000000004,4.920000000000002,0.44,0.2,0.36,11.52,2.2,6.12,1.6400000000000001
255,F1,22/02/2020,19:00,Lille,Toulouse,2,12.24,4.560000000000001,0.48,0.56,0.36,13.560000000000002,1.8399999999999999,0.12,1.2000000000000004,11.560000000000002,3.760000000000001,0.12,0.16,0.72,13.839999999999998,1.6400000000000001,2.12,0.84
256,F1,22/02/2020,19:00,Strasbourg,Amiens,1,11.839999999999998,3.960000000000001,0.44,0.6,0.4,13.32,1.7200000000000006,0.04,1.2800000000000002,8.320000000000004,2.960000000000001,0.16,0.36,0.48,13.840000000000002,2.0000000000000004,2.08,1.1600000000000001
257,F1,23/02/2020,14:00,St Etienne,Reims,1,11.159999999999998,3.5600000000000014,0.32,0.68,0.52,13.160000000000002,2.080000000000001,0.08,1.08,11.680000000000001,3.200000000000001,0.36,0.36,0.28,14.320000000000002,2.0000000000000004,3.04,0.92
258,F1,23/02/2020,16:00,Rennes,Nimes,2,11.680000000000001,3.8800000000000012,0.48,0.6,0.32,14.199999999999998,1.9200000000000006,0.04,1.1600000000000001,12.520000000000003,3.760000000000001,0.28,0.24,0.48,13.12,1.6800000000000002,1.1600000000000001,0.9999999999999999
259,F1,23/02/2020,20:00,Paris SG,Bordeaux,2,16.000000000000004,7.000000000000002,0.8,0.56,0.12,12.480000000000002,1.88,0.0,2.680000000000001,11.12,3.8800000000000012,0.36,0.32,0.32,13.16,1.8800000000000008,0.0,1.4000000000000004
260,F1,28/02/2020,19:45,Nimes,Marseille,0,12.384615384615387,3.6923076923076925,0.2692307692307692,0.5769230769230769,0.5,12.807692307692308,1.6538461538461537,0.23076923076923078,1.0,13.23076923076923,4.1923076923076925,0.5769230769230769,0.2692307692307692,0.15384615384615385,13.269230769230766,2.461538461538462,0.11538461538461539,1.3846153846153846
261,F1,29/02/2020,16:30,Paris SG,Dijon,2,16.26923076923077,7.076923076923077,0.8076923076923077,0.5384615384615384,0.11538461538461539,12.5,2.0000000000000004,0.038461538461538464,2.7307692307692304,12.038461538461537,3.7307692307692317,0.23076923076923078,0.34615384615384615,0.4230769230769231,12.846153846153848,1.6538461538461537,1.0384615384615385,0.9615384615384616
262,F1,29/02/2020,19:00,Amiens,Metz,0,8.115384615384615,2.8846153846153846,0.15384615384615385,0.6923076923076923,0.46153846153846156,14.192307692307692,2.153846153846154,0.15384615384615385,1.115384615384615,10.884615384615389,3.4230769230769234,0.23076923076923078,0.38461538461538464,0.38461538461538464,12.230769230769232,1.7692307692307696,2.0769230769230766,0.9230769230769229
263,F1,29/02/2020,19:00,Brest,Angers,0,11.346153846153848,3.6153846153846154,0.3076923076923077,0.7307692307692307,0.3076923076923077,11.692307692307692,1.538461538461538,0.07692307692307693,1.3076923076923077,13.423076923076923,4.1923076923076925,0.34615384615384615,0.23076923076923078,0.4230769230769231,12.230769230769232,1.6538461538461537,2.0,0.9615384615384613
264,F1,29/02/2020,19:00,Monaco,Reims,1,13.307692307692307,4.961538461538462,0.4230769230769231,0.5384615384615384,0.34615384615384615,11.57692307692308,2.1153846153846154,0.3461538461538462,1.6153846153846159,11.692307692307692,3.1538461538461537,0.34615384615384615,0.38461538461538464,0.2692307692307692,13.961538461538462,1.9615384615384617,3.0384615384615383,0.9230769230769229
265,F1,29/02/2020,19:00,Montpellier,Strasbourg,2,12.269230769230766,4.076923076923077,0.38461538461538464,0.5769230769230769,0.34615384615384615,15.499999999999998,2.0384615384615388,0.19230769230769232,1.2307692307692308,11.961538461538462,3.9230769230769234,0.4230769230769231,0.19230769230769232,0.38461538461538464,13.499999999999998,1.730769230769231,0.038461538461538464,1.230769230769231
266,F1,29/02/2020,19:00,Toulouse,Rennes,0,11.384615384615387,3.6538461538461537,0.11538461538461539,0.5384615384615384,0.7307692307692307,14.076923076923077,1.6923076923076925,0.19230769230769232,0.8076923076923075,12.230769230769232,4.03846153846154,0.5,0.19230769230769232,0.3076923076923077,14.076923076923077,1.8461538461538465,1.0,1.1923076923076923
267,F1,01/03/2020,14:00,Nantes,Lille,0,12.000000000000002,4.115384615384616,0.4230769230769231,0.5769230769230769,0.4230769230769231,13.692307692307693,1.7692307692307696,0.07692307692307693,1.0769230769230769,12.461538461538462,4.730769230769231,0.5,0.15384615384615385,0.34615384615384615,13.5,1.8076923076923077,3.0,1.2692307692307694
268,F1,01/03/2020,16:00,Bordeaux,Nice,1,11.153846153846155,4.000000000000002,0.34615384615384615,0.6923076923076923,0.34615384615384615,13.230769230769232,1.8846153846153848,0.0,1.461538461538462,12.23076923076923,4.730769230769232,0.38461538461538464,0.2692307692307692,0.34615384615384615,10.461538461538463,2.1153846153846154,3.1538461538461533,1.4615384615384617
269,F1,01/03/2020,20:00,Lyon,St Etienne,2,12.884615384615387,4.807692307692307,0.38461538461538464,0.6923076923076923,0.34615384615384615,12.076923076923078,1.653846153846154,0.15384615384615385,1.5384615384615388,11.0,3.5769230769230766,0.3076923076923077,0.19230769230769232,0.5,13.192307692307692,2.0384615384615383,1.0384615384615385,1.076923076923077
270,F1,06/03/2020,20:00,Marseille,Amiens,1,13.222222222222221,4.185185185185185,0.5925925925925926,0.6296296296296297,0.14814814814814814,13.296296296296296,2.4814814814814814,0.1111111111111111,1.4444444444444444,8.25925925925926,2.9629629629629624,0.14814814814814814,0.37037037037037035,0.48148148148148145,14.296296296296298,2.1481481481481475,2.074074074074074,1.0740740740740737
271,F1,07/03/2020,19:00,Angers,Nantes,2,13.148148148148149,4.111111111111111,0.37037037037037035,0.5925925925925926,0.4074074074074074,12.111111111111109,1.6296296296296298,0.07407407407407407,0.9629629629629626,11.777777777777773,4.0740740740740735,0.4074074074074074,0.14814814814814814,0.4444444444444444,13.666666666666666,1.8518518518518514,1.037037037037037,1.037037037037037
272,F1,07/03/2020,19:00,Dijon,Toulouse,2,11.925925925925924,3.7037037037037037,0.2222222222222222,0.7407407407407407,0.4444444444444444,12.481481481481481,1.5925925925925921,0.07407407407407407,0.925925925925926,11.518518518518519,3.5925925925925926,0.1111111111111111,0.14814814814814814,0.7407407407407407,14.037037037037036,1.7407407407407405,2.111111111111111,0.7777777777777777
273,F1,07/03/2020,19:00,Metz,Nimes,2,10.96296296296296,3.5185185185185186,0.25925925925925924,0.6666666666666666,0.37037037037037035,12.148148148148147,1.7407407407407403,0.14814814814814814,0.9259259259259258,12.518518518518515,3.7777777777777772,0.25925925925925924,0.2222222222222222,0.5185185185185185,12.88888888888889,1.7407407407407403,2.148148148148148,1.0370370370370368
274,F1,07/03/2020,19:00,Nice,Monaco,2,12.11111111111111,4.7037037037037015,0.37037037037037035,0.6296296296296297,0.3333333333333333,10.518518518518519,2.1481481481481484,0.25925925925925924,1.444444444444444,13.518518518518517,5.037037037037037,0.4074074074074074,0.25925925925925924,0.3333333333333333,11.888888888888886,2.111111111111111,6.111111111111112,1.592592592592592
