,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
77,F1,29/09/13,Ajaccio,Montpellier,1.0,9.142857142857146,2.714285714285714,1,3,3,14.142857142857142,1.8571428571428568,0.14285714285714285,0.7142857142857142,10.285714285714286,3.0,1,5,1,16.714285714285708,2.714285714285713,3.1428571428571432,1.1428571428571428,2013-09-29,BasDeTableau,MilieuDeTableau
78,F1,29/09/13,Reims,Monaco,1.0,10.142857142857142,2.9999999999999987,2,4,1,13.857142857142856,1.8571428571428568,0.0,0.7142857142857142,14.857142857142858,5.428571428571429,5,2,0,14.571428571428573,1.857142857142857,0.0,1.857142857142857,2013-09-29,MilieuDeTableau,HautDeTableau
79,F1,29/09/13,Rennes,Nantes,0.0,9.428571428571429,4.0,3,3,1,14.0,1.4285714285714284,0.14285714285714285,1.0,10.428571428571429,3.4285714285714284,3,1,3,11.428571428571427,0.5714285714285714,0.14285714285714285,1.1428571428571428,2013-09-29,MilieuDeTableau,MilieuDeTableau
80,F1,04/10/13,Bastia,Lorient,2.0,8.5,2.625,2,3,3,15.625,2.375,0.25,0.875,11.75,4.875,2,1,5,13.0,1.5,1.0,0.75,2013-10-04,BasDeTableau,BasDeTableau
81,F1,05/10/13,Guingamp,Rennes,2.0,10.125,3.875,2,2,4,15.0,2.0,0.0,1.25,9.0,4.0,3,3,2,13.375,1.375,1.0,1.0,2013-10-05,MilieuDeTableau,MilieuDeTableau
82,F1,05/10/13,Lille,Ajaccio,2.0,13.25,4.875,4,2,2,14.5,1.5,0.0,1.0,9.25,2.625,1,4,3,14.375,2.0,0.25,0.75,2013-10-05,MilieuDeTableau,BasDeTableau
83,F1,05/10/13,Monaco,St Etienne,2.0,15.0,5.625,5,3,0,14.25,1.75,0.0,1.75,11.75,3.25,4,1,3,15.0,1.75,0.0,1.375,2013-10-05,HautDeTableau,HautDeTableau
84,F1,05/10/13,Nantes,Evian Thonon Gaillard,2.0,10.875,3.625,4,1,3,12.0,0.75,0.125,1.375,13.0,4.375,2,3,3,14.0,1.875,0.0,1.25,2013-10-05,HautDeTableau,MilieuDeTableau
85,F1,05/10/13,Toulouse,Nice,2.0,9.75,3.375,2,3,3,16.5,2.25,0.125,0.75,10.375,4.0,4,2,2,13.75,1.125,0.0,1.375,2013-10-05,BasDeTableau,HautDeTableau
86,F1,05/10/13,Valenciennes,Reims,1.0,11.0,2.75,1,0,7,16.5,1.75,0.125,0.5,10.5,3.0,2,5,1,14.0,1.75,0.125,0.75,2013-10-05,BasDeTableau,MilieuDeTableau
